OP,A1,A2,A3,A4,A5,A6,A7
-,3334,8749,6044,10766,3300,3037,8743
+,8547,7471,6409,835,481,5034,133
+,9254,7727,9399,1769,11335,2970,6951
-,7784,26,470,629,2886,2426,9337
+,8348,12491,10539,2665,3012,10455,8527
+,696,9820,9518,9941,10741,1182,7114
-,10428,4283,6916,6953,629,9951,11998
+,10720,4221,537,7995,4649,3015,11847
+,12693,8467,5793,11172,949,9359,12085
-,5932,12673,10418,10741,1512,5055,3595
+,6870,7474,1123,4097,10232,3403,1382
+,4828,1416,8073,1431,9634,6892,10518
-,7314,8245,1997,782,671,1882,4488
+,1825,7356,3001,10503,2295,4898,6547
+,10226,714,8487,1363,5539,439,1887
-,6439,639,7454,3173,3641,6159,6634
+,2987,12011,9425,11123,11565,11535,4027
+,11404,10025,686,5403,6065,266,4443
-,10942,663,8890,10402,10325,1047,12624
+,2390,6117,3120,11776,11578,1156,2566
+,5485,11904,5657,6122,6656,7020,8826
-,12255,6771,12247,1892,6714,3295,11282
+,9608,2402,232,2384,8546,12111,10182
+,1232,9725,3702,12067,12249,5407,410
-,10172,12655,5489,10282,3867,12610,11491
+,8753,3148,9661,12778,10267,6333,4005
+,6015,1417,2354,1309,2057,2094,7038
-,5268,10704,11882,7534,1051,6232,12508
+,3736,11922,3508,10155,11864,5045,7475
+,1990,9218,3227,2264,1361,450,12831
-,2901,12263,8146,832,7157,3729,7859
+,3859,1624,11489,9396,5126,7071,2692
+,7037,12231,1025,7119,9384,1652,8137
-,2578,7659,3603,3769,6018,12687,7049
+,11209,10926,2718,9676,2612,8722,5779
+,8903,1069,4879,10731,911,2991,1201
-,9619,8793,3052,10897,8179,10210,12793
+,5260,2327,2589,5678,11087,1124,4176
+,11356,367,7538,2209,10602,7206,10032
-,9396,877,10595,12412,8323,8500,12508
+,10601,6765,2127,2146,9911,12185,2846
+,11273,7414,11577,12429,9654,3241,4269
-,9530,5394,4212,5646,1908,11429,2712
+,6021,7368,12291,10713,4633,10305,10218
+,5807,12390,10261,12984,1185,12245,5089
-,6557,11220,8082,9750,10301,5378,3908
+,5108,7871,6319,2497,1652,6858,1542
+,81,4175,2813,4374,664,7419,5702
-,12155,7506,4240,7070,12141,1539,7482
+,10422,12183,11829,11287,3563,4440,2753
+,4287,10711,4176,2445,311,6443,5532
-,8558,11994,1494,5818,945,294,4912
+,5862,11812,7119,11789,4889,1019,9340
+,4860,6159,5143,4,3865,12265,10182
-,7706,2514,2269,1314,9273,8817,230
+,7810,1632,9633,241,7604,3781,6645
+,2429,6792,1385,5900,4139,11138,7355
-,3358,2124,7205,9146,3749,5079,11999
+,2160,2163,1618,128,3116,3843,9568
+,5319,2704,5316,2731,5286,10594,8561
-,6410,8741,9106,11479,7410,7363,2103
+,10762,5809,1886,4877,3964,2950,11888
+,5766,3396,1222,7315,4026,3442,8624
-,4777,7231,10356,480,894,1052,696
+,12186,7552,5653,8619,12654,4457,11851
+,7650,2417,7336,2068,3442,8208,3320
-,11686,7259,7749,6733,1648,8872,11332
+,12681,10964,1527,5833,1023,9277,6057
+,8815,1948,11263,10133,5666,1877,12692
-,9660,3381,9501,4871,11034,9708,5470
+,5500,11823,1025,8986,1141,8502,4006
+,2498,830,390,9376,10683,3490,7356
-,4993,12113,203,11734,2880,9008,2479
+,3250,7526,6237,3292,8392,8228,4696
+,1086,530,9563,8579,5801,5753,3745
-,2290,418,2455,4325,10391,204,10286
+,331,10440,3704,1593,5549,10953,4915
+,6275,3143,2366,7753,5646,2135,5321
-,12038,12357,3837,3130,10040,1639,1321
+,5481,10276,5795,1551,10949,5316,12331
+,8061,9912,828,3200,8394,717,6309
-,12520,12875,1710,8066,7508,1896,7982
+,5440,404,1408,5035,10673,2283,8056
+,7055,11032,8786,1273,12151,6170,10995
-,10184,1405,6735,2447,7575,11402,8424
+,4083,2654,495,5265,12176,12164,6432
+,2484,1740,4912,7097,8837,10009,11111
-,6097,10852,5812,8074,10159,6427,6158
+,7426,12085,9071,12195,3369,4770,2739
+,4624,8685,5084,6737,244,3477,10868
-,10422,12183,11829,11287,3563,4440,2753
+,1064,2790,1669,6292,11653,2953,10383
+,8530,12700,2570,6530,9539,3283,560
-,3721,7306,6339,10931,10170,10569,6119
+,10663,4029,11332,2481,12839,7876,11455
+,1369,6428,6434,3425,11277,5418,8858
-,797,5095,7226,1767,8891,6775,2342
+,3488,12498,12690,12440,5610,9783,12981
+,9939,7611,5158,10679,8842,2881,10429
-,2111,8814,8890,4333,5539,939,2410
+,3641,5482,11677,7689,10912,1267,148
+,1766,1581,377,418,1672,1906,8773
-,329,8648,8365,10353,3098,2430,9229
+,1903,3680,1895,6383,4948,2983,2491
+,4310,7072,12801,171,1910,1262,10581
-,7117,6019,621,9489,6279,7678,6554
+,1285,5360,9501,621,9249,5702,592
+,1152,2601,5424,10846,10660,12840,9876
-,4617,7902,3999,10743,10794,4785,8985
+,1973,10275,6536,5770,11137,3930,7167
+,2344,9157,4194,10142,12578,2873,11682
-,6056,11634,7795,12791,5033,1529,5212
+,9842,3588,481,8528,1578,3798,7165
+,8086,4999,7254,4100,5124,9849,2267
-,11419,7133,4652,257,3498,7154,8015
+,12444,5365,9487,6254,11005,4131,11144
+,8875,7027,3073,2282,10958,8671,3026
-,10668,9681,3596,5438,7932,7294,5665
+,4455,12869,11824,7010,6459,2017,6690
+,11245,439,1293,12655,10637,2635,11759
-,183,5690,8998,9243,1621,1437,10671
+,9980,6808,8739,11618,12039,3717,3856
+,3657,7263,716,6001,8287,5081,12974
-,2296,9078,4526,7300,1178,11110,5360
+,12734,7108,10935,10953,10588,10734,3134
+,11155,9927,10388,9443,3734,11194,4839
-,7431,10877,2409,11176,698,4834,2982
+,7537,3152,7861,7133,6725,5571,7612
+,1202,1542,47,8546,7602,1636,10134
-,11147,9202,11819,4710,5318,3289,5452
+,9135,10285,8477,5894,4779,7299,1664
+,9150,214,12817,10318,9604,11098,7531
-,8540,1905,1343,8894,8680,10159,171
+,7755,9166,12153,1661,1166,4303,9192
+,12163,418,6476,11769,11133,6034,12279
-,4668,10529,9501,3553,3495,8218,7506
+,5445,1799,5285,5372,4988,7762,3650
+,10035,6205,8552,6752,10926,12637,711
-,3,2933,9952,8786,4592,11720,2899
+,800,4465,7812,3707,6359,1700,12197
+,7945,10122,2901,12789,5035,3882,7121
-,9972,6707,8128,4265,5871,3180,6083
+,9975,11010,7697,2616,4488,886,1124
+,11308,9028,6616,3619,2427,267,3126
-,2836,7343,1903,6280,5568,11421,11592
+,6487,3743,7063,6023,12314,3570,1822
+,11844,11271,5528,10132,3813,6652,9715
-,10035,6205,8552,6752,10926,12637,711
+,9306,7769,3678,6576,243,5134,1527
+,3131,1968,5956,7924,3673,7188,8981
-,4632,9574,8365,11300,10223,12078,2282
+,3384,55,4080,5978,10827,6893,6448
+,4131,8636,12447,4762,6104,563,4085
-,3061,5555,9371,1633,6848,10706,2768
+,282,3772,2658,12187,4225,76,2844
+,4154,11882,12604,6023,9308,657,2658
-,12525,1860,3084,9882,289,11668,12256
+,3200,2084,468,4584,11111,7781,10840
+,10463,6947,6706,2890,5151,10730,4486
-,7368,12135,533,10858,7201,7650,10693
+,2816,12374,2082,3023,7099,11451,8678
+,11796,8546,12633,170,4428,2687,9896
-,10230,10702,12632,2662,3961,6996,618
+,625,9869,747,1746,6082,12872,6039
+,8824,11297,4172,10595,3108,11917,3096
-,7450,1522,4466,7674,10827,8727,5345
+,10861,122,7349,17,3533,2391,4359
+,6869,12153,7037,1226,797,11512,786
-,10037,6849,6186,7872,6836,11096,2298
+,1452,12207,3680,10656,9731,6003,1683
+,3527,5514,9375,4800,8484,7404,7245
-,6388,7676,10627,12623,9344,3134,8978
+,11457,11553,7997,2172,4924,12169,8629
+,7782,9901,6351,6128,5066,3765,8975
-,12091,2472,11673,12607,5486,1024,11412
+,7915,4489,7443,12713,9777,742,8460
+,9122,2701,7738,8171,9810,6851,3898
-,7653,8570,7275,8249,4518,12786,701
+,10676,3732,395,10785,3674,4216,9795
+,1469,9606,9512,2503,8093,6620,8403
-,1990,9218,3227,2264,1361,450,12831
+,5467,976,7442,12995,1943,8111,7460
+,4218,8653,2927,10215,9476,6065,1006
-,2730,1371,12994,2228,10714,6905,11148
+,4442,6368,12090,4993,8,1944,5411
+,5036,654,227,6360,9707,12651,11506
-,9383,3873,8254,6706,5829,3643,11054
+,2692,11173,3691,8541,9426,6683,7180
+,8963,6566,1875,10324,8755,330,883
-,1380,11521,4019,547,7086,12501,3704
+,59,1536,9449,865,10191,6754,8282
+,7256,8995,1398,3245,5510,447,1121
-,6654,12867,11117,2036,8184,3870,11004
+,6859,7731,2471,350,7819,8463,7665
+,10473,1823,242,3765,4335,5786,12870
-,10331,8597,1473,4271,760,3810,6019
+,6283,12366,7612,11174,12413,393,9685
+,8742,2302,9563,5781,8379,2420,2270
-,5665,6653,4225,807,7538,7896,3354
+,10643,11563,10906,6098,11267,8938,3978
+,9216,12090,4323,2655,6319,5988,6582
-,8154,11745,1593,1318,7629,5373,4690
+,88,5785,3417,7979,1784,9404,1594
+,1907,1672,8013,2442,6152,8833,9325
-,5622,5114,7331,3452,755,4514,11146
+,11507,94,11783,5777,2000,10855,10391
+,5754,9440,11927,4219,11101,8358,8538
-,10187,10166,1779,6586,3744,12195,4793
+,6060,5237,4887,7291,6056,1170,4259
+,10938,3616,6374,12918,3455,1687,8087
-,11186,9967,7430,2969,1944,9402,6145
+,3055,7335,130,1866,11714,4659,3518
+,11200,1219,8115,811,8377,7058,6860
-,9474,12457,7476,4831,2937,4293,7524
+,6923,7151,12798,12451,6171,5673,11951
+,8235,7115,3230,10820,10833,1638,1655
-,2166,12997,7399,12506,9572,11729,4701
+,796,1797,5940,4527,11357,8551,5853
+,3462,4499,5544,3748,11839,958,8075
-,4226,3178,8102,3277,4786,2272,12260
+,1218,6541,8887,8246,9112,4897,10604
+,12096,7839,7389,2498,3786,10049,11997
-,9723,2773,730,12421,8171,8180,11192
+,6450,12333,11394,915,12003,9031,2399
+,11339,2827,9589,9337,7544,12216,321
-,5854,386,3122,12428,741,330,1895
+,11037,11782,9198,2433,5694,12937,5532
+,3909,3281,6804,4120,8818,12899,6189
-,9049,6153,2058,9113,12244,664,776
+,6139,5886,3783,5477,9405,984,280
+,630,338,11012,1512,9822,10165,9567
-,2075,11128,2026,4295,12605,1332,11951
+,6597,3090,4475,704,10671,6051,4999
+,2731,1858,7914,1972,5620,6685,4571
-,7324,12758,9736,4842,8468,9,6368
+,8919,36,7619,7849,8066,3855,7564
+,5987,12360,3271,4180,1371,11298,8095
-,8145,12104,11057,11555,1196,5402,6597
+,9444,8248,12033,12940,6413,3249,2681
+,8429,9019,11958,12068,9756,4147,9557
-,6585,8744,9861,12392,9833,12807,10903
+,11230,4847,8242,10702,8692,2211,10822
+,2588,12395,2700,12337,3437,8033,8432
-,2466,5493,11596,1757,1574,1576,6675
+,6304,4715,2728,2611,5987,7238,6600
+,1573,4546,7485,5229,1108,10414,4435
-,9208,2567,9764,1247,7291,4504,4892
+,11300,8661,6151,3643,372,4455,1399
+,3152,526,12731,5752,2342,9667,5275
-,4478,8972,483,9973,2459,12727,1628
+,11035,3451,954,11541,5130,9520,770
+,2933,5751,3510,2762,9368,6111,12809
-,7068,41,1062,12822,6406,10081,820
+,1021,12004,397,9385,9279,9968,8025
+,5011,2960,2397,8565,9744,3881,6168
-,1546,12610,11364,4807,2652,1941,2409
+,686,1071,7139,11857,10779,10574,7445
+,11918,3998,5169,1474,9925,5746,10600
-,9236,4825,1830,10450,7529,101,652
+,10589,7684,6278,4639,2692,12697,7946
+,9916,4296,10774,5365,12032,12707,12123
-,6882,1108,10190,3174,1990,10111,9467
+,7638,3353,407,11861,10402,6133,866
+,9983,10536,8224,3643,11889,5172,646
-,12126,11948,11305,8947,5316,9496,10812
+,8508,401,4909,3838,11965,9389,6812
+,3737,8771,9428,9654,1516,11681,5630
-,1504,12606,1250,130,12811,7170,8738
+,11914,8952,9072,8559,693,6815,3426
+,8854,11230,1015,471,12073,10468,10986
-,3350,5100,6471,3464,5674,8893,8386
+,9520,10929,806,687,6980,2717,9462
+,6201,9749,6642,7827,8857,4758,4782
-,11308,9028,6616,3619,2427,267,3126
+,6079,10889,5351,4661,11674,6767,4917
+,11598,11906,1693,30,6059,8030,4929
-,9494,3748,11811,5011,5672,9293,5973
+,1782,7816,921,4344,384,8674,346
+,9212,1137,12058,4822,6278,11673,8174
-,8374,2761,6164,12118,11138,11129,12872
+,9454,4019,12176,9667,2264,7647,10495
+,661,2413,8919,6219,11659,5625,11242
-,11269,9599,1201,1728,8927,6041,931
+,12230,4742,5492,8746,153,4572,12700
+,6243,5875,12208,3554,10120,2858,8778
-,8242,1694,9668,5388,12891,381,11804
+,9943,5050,6108,7111,7753,7193,12216
+,3860,12893,10713,12969,3882,4165,11673
-,3451,8941,7329,3534,2038,6784,8864
+,10348,2518,12298,4129,4811,1707,342
+,2499,1991,7649,6471,6571,8253,8716
-,5841,696,4425,12814,11783,11099,4620
+,2127,2274,1732,4922,3052,4025,5422
+,4407,9234,2613,10959,7280,1492,12580
-,331,10440,3704,1593,5549,10953,4915
+,9547,6424,7437,6560,829,2801,6809
+,5753,11512,7378,1945,6365,5912,1905
-,167,1399,10256,7876,923,10700,9598
+,4987,9172,10176,10574,9706,5675,4937
+,2559,2219,9397,6428,3265,1077,7465
-,12096,7839,7389,2498,3786,10049,11997
+,3713,230,4170,12182,7690,2163,12010
+,11915,2415,3514,12434,12803,3984,6923
-,12186,7552,5653,8619,12654,4457,11851
+,5427,739,163,2431,7301,1471,12096
+,7124,7181,2335,5839,221,9005,4186
-,12497,1237,563,4308,4309,8423,5326
+,1262,5100,981,8127,7514,5412,10257
+,6149,9438,2196,3177,1816,2396,3075
-,1973,10275,6536,5770,11137,3930,7167
+,1522,1878,3172,9373,2099,6656,3413
+,700,1378,9260,4924,10044,4119,10864
-,3795,11823,1769,1830,3158,10758,7762
+,7874,3344,5054,9609,7673,7061,742
+,5199,2719,9640,9254,10310,2942,11224
-,6403,5335,4934,12099,1921,10656,3904
+,6155,3493,5149,9429,12095,3722,8305
+,5992,7095,6334,1201,3860,9255,10238
-,9720,9253,6710,8174,7767,5148,1450
+,5332,6562,12111,4102,3863,9108,5311
+,3945,9074,7544,8906,12771,1832,4736
-,1456,9916,707,5343,9915,9039,2752
+,1176,5605,115,9115,10757,9934,675
+,5718,6078,2024,219,4183,8808,8854
-,10401,4867,11317,583,1948,7736,1363
+,6300,7494,10184,4598,1063,1733,601
+,4289,5067,311,9160,10869,11711,6879
-,208,7325,1117,12011,1243,8916,5392
+,6307,9987,2427,9272,7224,9943,10407
+,5792,6023,9829,9103,1430,512,10495
-,3529,7614,6713,3593,10997,3462,9298
+,4999,869,7468,4799,2758,6415,135
+,2496,10838,9183,3816,8775,7875,5828
-,7924,3122,3110,12029,4735,8235,12365
+,8335,765,1795,10938,4093,8782,8720
+,2783,6821,4904,4745,5134,5046,10428
-,9283,6244,11433,9289,8531,12050,6322
+,8890,688,7098,8724,26,5952,12687
+,4738,8121,11493,4501,4714,10206,10285
-,4209,12060,4874,12971,3297,10604,3190
+,457,9073,12876,11237,12936,448,599
+,5164,9260,7972,1718,4013,1830,3892
-,5112,12724,2012,6142,749,8777,7892
+,735,3463,929,1613,6491,5982,11642
+,3895,5757,2062,10505,9223,7693,2359
-,4102,4571,12333,6677,1916,2592,5699
+,4558,810,11859,8581,8627,5425,213
+,6332,7241,12998,2362,2851,7377,741
-,4722,9890,2986,6425,11485,17,4897
+,5736,1664,5641,9413,10236,2246,1588
+,10941,8391,4309,7930,6746,10926,7385
-,10533,4945,8819,12655,4988,3753,2957
+,10950,7542,12229,2812,4790,1350,4455
+,5943,4141,9372,8839,7702,10568,11438
-,1071,11573,9850,2101,3072,1125,5674
+,6093,2393,2774,12277,2207,3882,7418
+,1788,389,4762,7684,11194,8228,7953
-,11233,7166,7917,12834,10636,6648,2415
+,5425,3480,3114,10480,5519,931,7472
+,9366,7894,4772,7688,9511,10658,3156
-,8833,2069,2053,4817,705,2302,8149
+,1739,6942,4442,2762,12642,3536,6524
+,5451,4314,8675,2423,3462,5842,8090
-,11129,8038,6594,12343,12726,2777,3948
+,113,11658,11370,7016,1275,6121,9362
+,12228,3017,2767,8189,3715,8141,187
-,7082,1770,2283,6474,11312,10384,3262
+,8488,3715,2853,5162,7304,6094,12956
+,1987,87,12602,9136,7192,2624,12286
-,5289,7161,4547,9819,11795,12812,8084
+,5226,8348,4329,10891,6248,4769,12077
+,12576,10700,2218,10826,8345,3413,12218
-,4591,7101,11151,11553,4652,12963,2772
+,8610,11974,2215,12261,9623,6732,9844
+,8271,3227,8169,2782,2856,11317,4470
-,9876,5499,1130,9370,454,1889,12308
+,4800,183,10848,9213,4128,12590,1985
+,7195,1538,11151,360,1114,153,12622
-,17,5944,11732,4378,2556,3244,9078
+,12517,5020,980,12552,10301,4592,8176
+,12723,8831,10443,5052,5193,11342,10090
-,2922,9387,5623,10209,9116,7561,4614
+,6775,3271,11478,9824,8634,259,260
+,1178,7019,1129,697,3112,2366,3736
-,12230,4742,5492,8746,153,4572,12700
+,1060,758,12615,9009,2483,6120,11764
+,8225,659,7548,4295,2779,282,348
-,3392,7069,6981,4777,10286,2091,309
+,9142,10138,9863,2008,5874,2922,3346
+,6301,8479,8761,88,10408,6127,12130
-,7211,2650,12662,10751,6383,11935,12687
+,2647,1512,487,1021,7191,2235,6247
+,5312,1623,11570,12642,6027,7854,12646
-,10589,7684,6278,4639,2692,12697,7946
+,4603,6007,11046,11973,12722,5584,7649
+,1088,2299,11501,6358,3317,12533,12227
-,3071,9983,8091,2137,11370,5716,1083
+,8102,2804,4305,4198,8817,2559,8443
+,935,10786,11292,8412,9026,9391,12784
-,1285,5360,9501,621,9249,5702,592
+,5034,6153,5156,10745,6478,4131,3335
+,2651,12254,7959,8104,2029,6724,7647
-,10919,10278,10096,942,12193,788,8187
+,4803,7110,1869,35,9075,12072,2853
+,11117,6636,8702,10509,4507,6270,7975
-,1992,12102,10260,10436,1948,4194,2910
+,6679,6111,6222,12685,4035,7650,11412
+,6777,5494,8844,2867,4344,1378,3310
-,1423,3095,7184,11212,12989,8344,12085
+,4714,1939,12506,2972,478,127,7467
+,5827,10789,9971,10420,11006,4842,4837
-,6485,9686,3963,12984,1516,4689,11711
+,3355,1305,2173,2400,12659,12545,8358
+,1028,4338,1115,6320,5539,10620,7550
-,12223,377,2454,5426,606,5400,12040
+,4896,1360,2848,6999,706,2420,10505
+,9786,9735,378,12681,9397,1666,11312
-,6335,10688,638,6765,11326,2063,6025
+,1683,2974,11002,4780,8469,7294,9658
+,3085,7605,4366,1561,666,8493,4453
-,11677,11829,3081,9706,4022,6552,4043
+,5157,12135,4279,5650,10041,7226,4602
+,5091,1511,4563,839,1747,4072,11742
-,2265,13000,220,796,9882,7155,8700
+,5523,3241,2128,12780,2573,11591,4653
+,1222,3589,11019,9131,12466,199,1903
-,4926,12155,8484,5484,3808,4693,7284
+,2054,11477,12276,340,6520,539,2078
+,5360,9292,10580,4850,11269,4318,186
-,457,9073,12876,11237,12936,448,599
+,5501,3221,9774,10891,6869,508,7106
+,1826,59,6228,3902,10760,11547,11702
-,4407,9234,2613,10959,7280,1492,12580
+,4439,206,4976,2591,8103,4163,2135
+,9548,4069,6289,8520,3957,956,5909
-,7756,2924,4803,388,6944,10322,11907
+,5893,8302,12943,8094,19,898,6315
+,5564,11892,9626,7154,3700,6072,1176
-,11919,203,3324,5072,12538,10365,6990
+,10281,1385,9192,6650,3301,7501,7983
+,2837,11764,7169,10828,5796,11768,8804
-,4046,3249,12819,7916,5632,5920,12040
+,9455,7474,1062,6360,5174,8991,2870
+,11582,503,335,8767,10644,3489,3454
-,70,2901,8575,6553,3026,11218,4712
+,5349,12453,5165,3521,10092,5561,6168
+,4844,1582,2352,3616,53,8232,7888
-,12609,2520,11644,12490,1447,8425,2922
+,11755,5294,10752,12535,2193,7810,2982
+,3259,6324,8087,10672,2975,9859,3215
-,10743,4127,11147,1282,11166,11616,4610
+,186,2748,3465,11443,12077,6466,8246
+,4065,6384,4047,4606,2430,2899,3787
-,3970,2646,10908,3461,6950,2292,820
+,2016,5895,7507,12211,9190,9608,8374
+,3646,8335,1700,2466,4953,10671,6577
-,8603,3962,9361,5740,3179,5299,12420
+,9964,3567,12710,7046,1234,9076,236
+,11319,4171,1560,4675,3744,11292,12927
-,12376,11913,10521,2639,10091,11404,11069
+,11569,698,2068,9794,235,4316,11080
+,11642,1722,10284,6089,10229,97,7690
-,1057,3934,1818,22,1494,4637,10621
+,7954,11268,6017,12435,6214,8545,11526
+,3692,9315,6143,841,2495,1802,3023
-,5383,9930,1636,12085,11776,6021,3762
+,12104,556,4406,7610,5967,8868,10897
+,2572,7153,8239,4163,1694,9626,2061
-,2616,1564,451,6808,3231,9274,5585
+,2961,651,9480,11192,5415,8698,12441
+,7243,7150,2136,2036,7093,403,2883
-,2494,2584,989,3081,4525,6798,8871
+,1180,2101,7501,7880,4378,7851,10517
+,10175,12653,7609,9004,4061,5996,1443
-,10194,640,9046,7740,11467,5068,7153
+,6047,9101,99,7910,6909,10049,2851
+,10125,917,4790,2217,3174,10448,4272
-,5210,2951,8017,4554,10880,6705,1193
+,3086,9711,4164,1262,9621,7760,786
+,11115,5407,885,2871,5206,11589,8803
-,1289,3371,11110,10304,374,9917,3810
+,6898,4882,7115,12583,11932,7421,6478
+,3855,3055,10768,329,9147,12997,6785
-,6068,4422,9929,5232,7466,12724,9210
+,920,10948,2482,2984,3634,8072,12335
+,8723,2620,10517,10850,3082,6484,212
-,12334,4823,260,8766,1741,6567,8825
+,7506,1373,12272,12410,2770,11761,7100
+,9730,2224,5058,3262,4840,5701,2591
-,1091,4889,3764,2956,8708,2646,9285
+,12853,6819,6188,10959,5044,1512,3976
+,2867,3890,10299,10400,8743,2744,11655
-,2185,7604,1443,6341,7176,8194,12337
+,3874,12832,12195,8396,11708,6007,6090
+,9546,3023,7330,9336,4434,8003,10963
-,10910,8320,6647,11839,5973,12822,5289
+,2937,2749,1480,10902,7949,7697,6743
+,9088,4526,5037,7519,10376,5804,5118
-,3549,12687,5383,3747,7834,3714,110
+,750,11157,1584,8700,6122,177,10392
+,489,2177,4647,12241,11982,2136,4436
-,11580,122,4112,12288,11044,3046,3585
+,10766,64,7555,12784,4170,3842,5539
+,9757,935,11737,11254,4745,4131,3
-,7663,3050,7392,8477,11979,6904,659
+,10793,2105,12721,7715,6953,1234,10743
+,6624,3578,1928,6174,7309,1709,3856
-,11396,8415,10305,322,5586,420,7640
+,7227,7490,3537,11318,9954,5201,6423
+,8985,1860,965,6561,10521,7531,9327
-,1737,1305,674,5559,10818,2498,1960
+,5705,794,8956,10283,6113,9027,148
+,3053,1990,9325,6547,12450,12413,2054
-,12727,2967,10520,2449,6283,3269,12006
+,51,4842,4909,3209,5187,4025,9326
+,6164,10066,9074,8469,2303,1950,2333
-,1104,11215,12371,12444,5738,2518,10883
+,11961,10890,5894,4654,10491,3947,8687
+,12946,7493,490,159,8365,1643,3583
-,10595,3344,5685,7736,3911,9461,11456
+,4118,2813,9896,4385,4222,8600,3825
+,6650,812,7814,12448,6051,9384,8716
-,9124,3184,8816,9318,7206,8964,2864
+,4649,4288,4689,2779,11583,7078,6400
+,3872,3786,6209,3813,1272,8462,12057
-,5707,5958,11353,9952,9924,9961,6267
+,11052,7540,5998,6151,2321,1414,2887
+,11378,11644,1960,11421,9041,10375,7507
-,7681,8749,7417,12393,3576,2053,6279
+,10732,1700,5436,10049,8986,6806,5861
+,385,5726,6083,4074,2684,1109,8162
-,3807,12836,9377,6746,3666,8162,444
+,9076,7683,9351,414,1955,4993,1874
+,7600,3733,2947,11622,919,5755,7904
-,4602,2842,2117,8697,9936,370,3772
+,3076,10898,1363,1242,5538,9825,6820
+,9809,4197,6277,5821,4185,3248,4681
-,8144,11587,11331,2897,12006,3798,4243
+,12253,2062,1656,3041,8091,12659,9824
+,1322,9671,3496,4357,3662,5342,8865
-,8839,8066,12164,1266,4045,7331,10966
+,12250,12209,2928,2142,3771,10959,12788
+,6049,6656,10042,4021,8051,3338,5634
-,6742,10987,10527,6511,5129,3349,12120
+,7313,5216,6274,7358,5695,1139,2073
+,8594,9588,7428,8752,7716,2687,5838
-,3458,337,3103,13000,80,3279,4440
+,12851,5496,395,6407,9732,3224,2727
+,1392,11220,45,8782,8227,2352,6231
-,6114,7496,4605,9257,2000,11146,8977
+,6006,10619,12997,1877,12964,11320,12847
+,2607,9042,1806,11220,12310,10525,8204
-,12853,6819,6188,10959,5044,1512,3976
+,3349,4466,3756,12651,10151,9269,1070
+,12184,924,8468,904,6693,860,3185
-,4519,1232,2015,10483,4783,10097,11149
+,2448,2784,5442,3699,8537,127,3595
+,2195,9137,2030,12641,8459,8683,7268
-,8459,8065,10520,7009,9756,6529,4372
+,4152,11032,1619,3225,4843,1945,11713
+,12187,5109,92,30,4998,10063,8542
-,2976,4698,2349,11721,4739,9175,11862
