OP,A1,A2,A3,A4,A5,A6,A7
+,1787,8464,8193,4082,10895,6245,2531
+,6722,2694,3313,3308,1178,8214,1416
+,6329,2543,10239,7860,8921,10551,411
+,6561,1544,3454,1810,8446,12269,565
+,10449,7431,5910,12833,7172,453,9718
+,5248,4146,4652,11960,10573,11624,1371
+,4021,7876,10039,1950,11979,10620,3300
+,12315,11163,3659,8506,9519,3587,4380
+,8120,899,1642,2021,11894,7043,10227
+,9017,7560,1838,4805,1685,638,3399
+,491,4066,5262,10037,5214,7879,10490
-,9280,2218,3796,10970,7314,4922,5893
+,7181,1232,2020,972,5397,2736,4899
+,12352,1025,7514,6649,4161,7264,10695
+,12765,4338,8661,351,7869,3063,1758
+,8491,9653,2245,288,2754,12112,4340
+,1892,6588,6854,3237,12132,1597,7872
+,11419,5876,785,8431,5712,5957,973
+,8761,2202,12893,12399,4380,11699,2225
+,10237,480,740,7306,8778,7987,6640
+,11745,8089,1861,10919,8660,7063,12655
+,184,4876,1344,12486,6066,2662,7397
+,17,6896,5591,12452,8259,7341,12113
+,10370,12297,3628,4771,12139,9622,7137
+,11936,12324,9125,1841,11338,9603,6965
-,6790,1194,11371,9067,12878,7739,3936
+,1243,9921,2592,6921,1109,4023,12320
+,10456,6168,2801,2979,1988,815,11605
+,4082,5478,6522,1951,10573,11461,1074
+,5723,8758,1720,4623,1482,9922,8387
+,1807,9633,5029,3206,6604,7173,7509
+,8978,7201,1204,5640,12730,4050,10476
+,11660,12543,1606,12136,11295,4093,7232
+,7951,11570,9879,10045,12417,7369,2339
+,6807,10754,9030,4397,6315,9670,3181
+,3512,7152,945,6836,11276,11774,2731
+,10773,12934,11514,11250,5432,7967,1959
+,1920,6148,7613,4309,8987,3512,10493
+,1297,479,11881,10195,10294,9241,10329
-,9289,7767,10714,813,9259,3233,7844
+,6312,9670,6330,11568,8117,8880,12427
+,9772,9783,1751,5753,8809,6531,7650
+,11755,756,9351,5724,11299,3343,3450
+,2325,5198,10295,7929,4165,573,5249
+,307,7170,1370,10422,8057,3542,8453
+,8538,12442,12977,2149,4942,765,10022
+,12535,7058,8453,9161,5124,2452,7553
+,9679,10206,3162,10241,12956,5589,12104
+,5470,1349,3586,12719,12327,11410,3770
+,5118,12472,2658,9394,10314,5371,465
+,233,7905,8155,801,2664,5991,2188
+,3780,1649,126,11417,5538,9289,2684
+,5337,5765,2062,7869,11373,12718,10165
-,5248,4146,4652,11960,10573,11624,1371
+,2730,3568,3922,7463,1477,1699,10204
+,2335,6580,4451,7834,10583,2614,3178
+,12610,12016,10798,10891,4580,2916,8983
+,3716,6814,6631,5614,7492,7808,7210
+,2519,11002,12995,1273,1850,5388,2301
+,1530,6582,3073,956,2988,66,5337
+,10605,12847,870,7993,2217,279,8765
+,6646,1989,54,4576,5571,11816,9447
+,8876,244,4578,2059,4844,12305,530
+,5280,2221,12434,4443,7741,8581,7241
+,7131,6251,7938,9563,2397,3366,11710
+,7450,4427,10748,10786,5819,12779,3115
+,10101,3475,6129,1777,5269,7182,11506
-,7421,4225,11080,1568,3230,10349,6162
+,11148,5867,9808,7447,784,7689,7034
+,9085,5475,12348,1332,6392,12740,9821
+,130,8807,1026,10703,5978,7074,1040
+,11510,5201,10610,10022,1574,5901,8683
+,5096,4075,10411,7021,12840,12292,11640
+,2212,11750,11240,12344,11912,10008,6104
+,2341,8074,7804,11328,5272,11137,460
+,1933,6579,5476,9793,5445,538,9329
+,9428,12785,8303,4943,8345,1538,2313
+,2482,300,5401,853,6976,6230,1080
+,556,12962,11793,12073,1207,102,8047
+,12943,11987,9235,11929,8941,10393,10072
+,11602,3392,3984,7859,2049,12094,3157
-,4426,6075,8706,8758,6656,3885,5477
+,1582,9118,8146,7239,6457,7965,12478
+,11224,2923,4074,6171,1743,6375,9157
+,1576,9624,11161,10244,3771,5355,1140
+,4331,11660,11399,7676,5789,8941,12164
+,4166,5866,2460,4486,150,6342,8297
+,6764,562,4242,12290,1151,2575,6197
+,2750,7105,11850,10871,392,1543,2924
+,9711,2676,458,5977,12513,9482,11858
+,5251,6593,3645,2219,4380,3673,1597
+,3058,12788,8018,3849,11060,7766,10575
+,2673,7247,267,12166,2872,7269,8465
+,5666,10051,6178,3572,9153,3719,9479
+,7163,426,8007,10641,4449,3574,10622
-,3573,10362,12545,7267,12426,9914,10540
+,1546,11554,206,794,12715,3902,3869
+,12858,4475,9178,12769,1395,11198,9821
+,2540,9643,334,490,10514,6051,10175
+,997,1958,11997,6634,8669,11246,3763
+,37,897,8793,2935,3341,8571,4554
+,3902,340,2878,10874,11334,6712,7307
+,9241,10910,1113,2371,6218,3121,11076
+,6470,6501,7216,4769,12553,12466,10139
+,2644,7850,4371,3870,8946,12921,6739
+,1406,6932,12070,2032,7939,11337,8561
+,8244,5105,3309,9714,9487,12085,6819
+,3364,12151,7284,7154,4380,7672,8072
+,2542,4196,1768,4707,3068,4944,11876
-,10507,3618,3963,10697,6709,12491,9026
+,6438,8695,5772,11974,12867,10781,1326
+,1101,12022,11785,11500,5593,11182,2323
+,7221,2465,10913,1992,6564,2411,11096
+,4644,6863,8962,1337,4425,11570,9440
+,8077,5699,8733,7092,256,8622,11790
+,12558,11980,3057,3527,8677,9013,6920
+,10343,10418,9653,4894,9424,4912,2450
+,504,10958,2775,10689,6607,6960,12658
+,10309,8567,7309,2489,2360,4366,4525
+,10146,3786,9151,1132,6743,12995,8978
+,7212,5226,9749,9856,10239,809,5762
+,6446,3163,10448,415,903,9389,7035
+,12139,6427,11435,1993,12046,143,1475
-,8336,12507,1537,12282,763,4818,7672
+,10004,3146,6581,1141,8896,6901,10096
+,1513,2178,1113,10703,3363,10163,7052
+,7591,11348,2395,10103,9015,9151,7107
+,12235,539,8562,6371,7202,10526,8462
+,9773,7655,248,12361,6068,9389,8255
+,5388,11436,10555,5030,8247,11952,5785
+,1151,5776,6728,970,8945,7172,5524
+,9063,6385,4086,4503,6351,230,3017
+,8810,11545,11350,18,12474,3525,6700
+,977,1142,2019,3109,2615,9785,5174
+,11711,10527,3820,10376,3288,6324,11917
+,5873,3640,6785,10311,2368,10285,12293
+,11401,7582,9543,12752,4348,8872,726
-,8639,2649,6586,2643,6927,2874,980
+,238,6195,12361,5622,3634,12178,8878
+,11581,1917,12421,12331,4817,10594,4626
+,3863,701,8087,4750,10051,12460,4084
+,3493,10179,9054,5092,10995,11615,4485
+,4369,2414,936,5374,7611,2766,6344
+,3488,11077,5063,2668,1001,12534,3733
+,5616,6218,4840,3389,9635,11443,8949
+,5725,1923,7601,1092,12771,11212,195
+,11118,2242,7496,3216,6348,10463,1947
+,10888,10802,10101,4250,3958,9077,5947
+,4167,10481,9347,3496,2624,1598,6440
+,4168,12070,12118,7043,2620,1206,12380
+,2477,4657,10977,9757,11774,5352,10670
-,1078,8783,1900,8176,8877,335,6018
+,10212,2048,8511,12398,11438,6332,9061
+,2910,8494,1006,12166,490,5050,138
+,3846,7567,2768,8527,3740,4470,11674
+,560,6147,1415,761,11254,7936,4921
+,9671,12814,1214,213,11385,12892,7815
+,12270,10378,4179,6288,12031,9986,1785
+,6666,3611,1076,7287,7119,7254,11895
+,73,7680,3326,3354,4136,10259,5431
+,2189,496,12560,10252,10410,8252,7656
+,9381,12601,5098,4982,10435,9218,11947
+,5832,2225,4134,3263,1451,646,642
+,9432,7088,8382,4621,4862,12479,1291
+,2472,8018,1602,3755,1636,6415,5545
-,9817,9942,1762,2652,9917,6058,3515
+,12474,4973,11302,12932,12508,5296,4624
+,8892,7629,6190,11360,1372,5210,7018
+,9735,12371,3791,7780,2218,7616,4223
+,809,4931,191,1134,8324,4283,7357
+,2386,12784,5489,4185,844,9621,1999
+,12093,3226,12672,7611,12982,12396,10939
+,7479,8637,5012,11917,4627,2259,1723
+,10040,7581,10874,1311,11752,8886,139
+,3758,7238,156,8452,7338,12527,11212
+,620,10772,8566,8011,4963,12868,8359
+,5806,538,10545,8266,7520,132,3759
+,10369,9279,9516,1967,3590,9382,9464
+,8600,6977,3904,4564,4383,5351,9035
-,6341,1371,12803,1555,3704,12802,1848
+,2938,9467,6321,8678,7713,12161,460
+,1994,3187,11856,3055,9772,5398,3702
+,12661,8156,10635,6143,294,3524,1659
+,6771,4445,2316,4910,2060,3804,8810
+,6593,5529,6302,1852,11840,6009,2027
+,7453,11889,7347,12726,3056,8761,342
+,9485,6087,2692,12183,442,3959,9485
+,7984,5632,6785,235,12086,603,12608
+,6165,4275,1694,1418,7592,1450,5113
+,4363,751,10994,2586,3301,682,6564
+,7220,6518,11102,2912,1383,5028,6288
+,9880,7263,3831,10919,7213,4929,10818
+,796,10999,4277,12093,1391,934,3260
-,10888,10802,10101,4250,3958,9077,5947
+,5897,3721,3412,5443,157,10770,1561
+,7362,8880,1187,8400,12273,3566,722
+,8198,329,11529,385,6217,10586,6058
+,5055,8754,12316,23,12115,8804,442
+,6384,1619,3887,5916,12111,10085,6430
+,8373,12630,7676,8254,4963,6677,10001
+,10297,6706,9032,9044,1091,10194,11848
+,12795,2962,3480,10117,7275,4306,3601
+,10667,6405,5135,6760,7692,11989,7941
+,870,3464,4685,10709,5635,543,7643
+,7133,10177,4368,8587,1392,3692,12231
+,11163,217,9462,2299,4906,1381,2975
+,6069,2059,9139,5976,5655,8194,5318
-,6672,7454,1105,12144,12143,5695,706
+,7404,5409,5721,12466,1793,2468,3551
+,7526,2595,4152,10992,8894,4226,5946
+,137,11156,2382,9442,8269,5234,11430
+,6049,7284,12157,3842,8593,11792,12736
+,1627,3989,5251,6227,12091,10169,8425
+,11656,6745,12364,9786,3024,8475,5755
+,6215,5371,8327,2475,3524,2047,10646
+,5277,11262,3488,5012,4609,9907,8186
+,2516,7396,2913,9866,5654,661,7230
+,1755,1732,8858,4754,10316,2008,9975
+,4229,9539,8960,2306,885,3415,7485
+,10081,3338,2969,7857,12088,319,5918
+,3915,9583,12494,9822,11909,1804,4776
-,2586,7339,45,7775,7657,3129,6740
+,7347,9713,12301,3018,6333,2718,1111
+,8078,5036,1573,4359,268,2603,10283
+,249,1054,9105,6418,1868,218,833
+,8188,9114,5487,3559,11314,3849,11839
+,7533,7127,11713,10928,6919,7923,2021
+,9953,4726,12159,7930,11695,4264,12056
+,5035,10630,5793,138,7691,8726,9833
+,7756,879,11294,1364,11838,9341,8865
+,9013,12568,3629,9593,8010,2303,496
+,7862,6732,11838,763,1147,10127,815
+,6038,6239,3275,8459,5741,9002,8512
+,9628,9182,9949,3476,14,2152,6602
+,549,7520,8142,7947,2694,12245,8702
-,12557,6524,9613,3675,12463,3482,7229
+,1443,3509,7188,4494,10915,8028,11946
+,5936,4868,687,3501,5207,2140,9875
+,9416,5728,10297,11750,2710,3287,9823
+,11319,8414,3073,1953,11852,6088,4625
+,6304,10308,3243,6995,6193,186,8171
+,8758,12050,6141,8856,11937,2903,7153
+,12202,12955,11043,774,4594,5496,10542
+,6585,4843,5214,1461,9466,9366,196
+,1754,5581,11340,1779,1966,4314,11480
+,4845,10597,12477,346,600,9703,10630
+,12940,8549,5297,10309,7762,6152,9281
+,7461,345,697,7687,11764,660,10969
+,10075,7533,6219,7267,8635,12740,3888
-,4587,10285,3501,5548,436,10844,8375
+,5110,2992,9266,795,3272,5137,5562
+,4804,1083,10623,1335,6917,3376,451
+,12856,5966,5130,562,3416,7905,12642
+,8013,1197,10220,828,10042,846,3204
+,7325,11068,10752,9367,12754,3234,7801
+,610,9785,8246,9218,9546,43,2694
+,9439,870,3261,9758,505,3580,9955
+,11758,4794,5001,2486,9122,1403,6036
+,8935,2907,4446,1849,5826,6360,6056
+,3074,551,2746,12548,10294,2042,3192
+,4481,3975,7044,11430,9957,3667,11924
+,8417,4210,4015,3682,3844,5432,8907
+,5339,5651,2083,4960,7175,8823,11581
-,2462,7432,2182,3421,3725,4584,6829
+,368,104,250,1881,9968,5595,3361
+,2348,11867,864,5081,8556,411,10275
+,9182,7062,1470,11523,1468,11124,11228
+,6848,1066,10931,109,2769,4440,4954
+,8895,1412,12323,12726,1186,10867,6852
+,4207,3060,4333,6247,10890,8503,3248
+,10311,6113,4559,11171,1286,678,6807
+,9023,1750,12393,11059,3976,3094,8233
+,815,6207,2493,4915,3009,4789,12997
+,12345,1372,2049,7828,12600,1993,5842
+,8925,7193,6849,3472,6908,11251,11483
+,8921,1705,5738,5534,5751,12266,2895
+,4602,10705,7948,4098,9796,3092,11805
-,10465,4216,9739,1076,391,6281,10260
+,5197,4546,5383,12957,10408,7096,9163
+,7495,12827,10103,4280,6882,4665,1950
+,6506,634,10261,1339,7573,4977,9929
+,10906,8318,9420,6579,4827,178,9417
+,6751,3082,11834,8910,11621,3739,11178
+,4378,6398,2882,5433,11840,12314,12159
+,5261,8130,10655,1539,11310,5381,7733
+,3816,11290,9721,5674,9404,4455,7272
+,12372,5391,5586,1163,3717,3193,10870
+,7669,7896,11780,10913,2688,1807,6682
+,4829,8391,8740,2140,11555,7419,6230
+,12606,10318,1888,1111,7968,9917,8084
+,11172,5410,5275,9305,10254,175,8522
-,9960,7298,3439,7095,2234,1449,381
+,11381,1505,106,3529,2023,1414,695
+,3033,9913,9107,11419,11999,1580,4223
+,6311,3405,4749,3838,2658,1635,12223
+,1554,12776,11870,679,11774,9329,8662
+,3454,2027,11876,12094,6215,11386,10524
+,2912,10941,243,10644,1820,1526,11538
+,8992,4372,7910,5064,12765,3010,2912
+,12263,5577,5206,9936,4669,10546,1625
+,4867,996,4261,12102,10518,2337,8626
+,4935,9326,7111,9201,11017,6724,7271
+,6938,2288,5654,1994,3403,12711,5735
+,10150,1100,8898,6305,3188,11755,6574
+,1058,2851,3053,9575,6115,3876,5290
-,11916,4357,4724,3994,2666,3560,6010
+,986,4752,8566,3958,11274,10033,8495
+,2756,10699,3102,3954,1586,9720,5515
+,8228,501,6346,9927,2405,587,1528
+,9737,11532,832,6319,1548,9157,12783
+,947,5661,8432,12551,10780,3412,4226
+,3645,10233,2761,67,1213,6115,3678
+,576,1879,1957,6021,5336,9516,7667
+,1964,6813,3254,1522,6208,10659,6552
+,5519,1515,2058,10797,10880,1201,6415
+,3313,3342,40,8230,12577,4414,2359
+,4518,9093,10865,5962,12564,12407,3064
+,10960,9045,1177,12093,12678,9255,11722
+,3787,2360,1598,2139,7764,12695,9592
-,461,1339,9822,1033,8140,12520,12968
+,11909,134,11978,3528,7743,5794,8019
+,10270,2823,3637,9940,1107,348,3861
+,9025,2133,320,6324,4067,2042,11615
+,1722,5550,3184,1926,476,9523,7460
+,10850,6697,4354,9414,4642,1263,10836
+,4969,12276,12475,5713,11543,12153,9502
+,9498,2402,5717,6816,9406,4669,7092
+,5113,4926,6162,10471,9609,8970,755
+,10841,5928,9517,2188,845,2157,12397
+,10346,850,9828,10913,968,5323,9584
+,760,229,5651,7274,10837,10256,6864
+,8214,11336,7769,8966,9721,8874,7744
+,2927,12573,9569,7502,2506,5248,7080
-,1107,10658,5318,3664,3580,7817,4433
+,61,2004,1379,1800,4077,4286,10310
+,1409,6865,7221,1723,9993,1844,10612
+,12727,1450,11460,10189,11611,5098,3014
+,5548,1325,4127,1341,3043,4567,7053
+,4299,6833,9045,3345,4692,1277,3847
+,12583,12234,10179,11929,12202,1933,6964
+,8604,12798,6439,8820,10279,1064,11740
+,7262,5095,3749,9113,11999,8285,7902
+,1580,3717,9587,2529,4337,7133,11287
+,3704,4093,1716,7879,8088,5905,12114
+,12623,3725,2742,7774,2821,679,4579
+,2987,9742,11165,7997,2116,5113,5341
+,886,6737,9207,7582,8925,12519,7143
-,10693,7639,12540,4420,551,1698,5625
+,4360,126,7819,5108,1774,9529,5030
+,11922,12998,5470,10628,7745,12448,9076
+,11073,12447,11972,12511,3058,12637,493
+,10364,4368,12668,7401,1843,10397,12159
+,10786,4233,3317,12513,9450,3086,5764
+,6067,4416,7746,12278,6401,10590,12471
+,11330,12988,5079,1381,6113,12754,2432
+,2000,10161,8347,192,9604,4890,5426
+,3175,12342,3232,4983,2533,4875,2681
+,10635,3179,11919,6946,7271,1190,192
+,698,5656,11143,4216,1574,11339,11613
+,11284,8035,12682,6257,4753,4777,6281
+,3974,3662,6181,8889,776,2371,7719
-,3266,10629,5950,10529,7350,3871,7439
+,11277,10595,5685,11706,4653,11826,12208
+,11791,1281,6953,4970,6325,12923,7269
+,1230,10890,9901,9269,5024,8470,9399
+,4129,738,11460,283,10705,1201,3492
+,8397,11306,8474,10935,3741,2415,4265
+,9744,81,4443,2924,7428,9058,10946
+,4247,11862,639,3978,10196,11539,5534
+,6366,9143,12991,8972,9909,12901,4466
+,5329,180,5043,5493,5648,4809,1569
+,3903,11751,8985,7824,986,12443,1084
+,8144,10355,2643,5252,1415,12284,4518
+,7644,4321,4590,1305,10262,2419,3828
+,9457,967,8074,7874,8001,12356,11619
-,7063,2443,1248,4816,656,3662,9452
+,5828,4137,4607,2213,8725,10245,4334
+,4308,2868,6701,12733,12402,7042,9518
+,328,11963,11817,3229,9758,6400,1300
+,10919,7320,8718,6273,608,5628,10927
+,11011,7387,6935,11534,447,8078,3361
+,8254,6210,9115,2132,7710,846,799
+,7462,4279,12681,3518,10703,7985,60
+,9699,6627,10665,12016,8243,7023,2150
+,12391,12881,12220,1897,1060,553,6010
+,8564,3180,3391,426,7038,713,11164
+,38,1190,9541,12822,12663,801,12407
+,9181,10706,13,11279,11666,8746,9140
+,2352,3793,10083,6411,2674,5179,9084
-,12345,1372,2049,7828,12600,1993,5842
+,3459,4270,8095,4631,11712,3797,8735
+,12580,11820,3001,2732,1969,11593,3946
+,3520,11428,10344,11107,6399,7489,4200
+,1003,6796,2483,3130,2200,8223,3771
+,5391,577,5613,3737,9479,7981,1481
+,9244,3728,5519,984,2702,10807,10843
+,1701,1745,12787,12285,5717,8434,3718
+,12832,882,6277,2044,5487,3344,12401
+,5446,10073,12533,5529,6989,8469,1754
+,7035,2866,4692,1775,2716,5029,310
+,1015,9995,588,2278,7063,2334,6124
+,9945,12544,4145,6782,9325,528,11571
+,9830,10294,10087,6798,3577,8152,6984
-,7404,5409,5721,12466,1793,2468,3551
+,8524,8515,9581,5591,2692,7314,11337
+,4215,9572,9558,9667,12572,5862,8334
+,3396,3521,2462,3804,7802,9409,1083
+,10143,4071,11207,9955,8024,12793,7198
+,5678,98,3700,5300,7816,7350,5480
+,5740,7338,2875,5725,6988,496,7696
+,10473,1249,9386,10404,10382,12373,6397
+,11079,4411,5855,1383,6656,12051,1068
+,9132,829,7691,11372,770,8103,12705
+,10884,1221,11903,2726,7816,9808,1459
+,3610,2872,11989,8126,4042,11255,9391
+,3698,10942,12615,8597,10848,7189,10265
+,11613,8558,12280,2937,8046,6643,12098
-,11613,8558,12280,2937,8046,6643,12098
+,1662,3461,8910,3459,7897,1600,12303
+,4014,3136,9895,2145,7589,408,476
+,7159,9786,11794,10816,4321,305,5244
+,10215,11782,4270,8328,11140,4950,11075
+,12816,4507,11859,11700,10240,10470,6324
+,7835,8467,1308,7988,12766,2077,7054
+,1160,8310,281,11120,4429,12394,7450
+,6182,5468,3163,8139,3449,3301,1806
+,11569,7046,12207,1201,9816,5128,2715
+,582,5828,6240,3461,3404,3336,7332
+,5759,12982,5775,10185,3344,3019,1007
+,497,10301,2686,1610,9618,12053,9153
+,12742,7493,8473,4375,8456,1350,5036
-,12695,6113,9523,3670,4725,1610,9515
+,12402,11574,1015,7002,4478,5083,2829
+,764,5458,10351,655,10347,11834,1010
+,11783,7362,11539,6461,79,1461,163
+,8332,12697,11402,3856,7290,10543,7891
+,10407,3202,9566,10775,2674,7577,10062
+,10759,1421,4419,1690,4003,8548,2693
+,1226,5320,516,8634,8131,6049,9546
+,511,12553,7244,1656,6337,4095,189
+,6548,10955,8499,3539,8311,5708,7485
+,4557,2284,7119,1408,11672,10169,5548
+,8020,78,4682,8674,9861,5774,2252
+,4078,5380,8882,12488,9324,10955,7773
+,10001,4446,7603,625,5071,9884,2881
-,1967,11484,11833,107,11048,12001,12212
+,9797,780,3255,8872,242,11077,9355
+,4688,1143,12946,6041,2832,3565,7596
+,11454,8500,8840,4326,661,6246,12069
+,2048,1595,11254,7380,9,9002,8782
+,6725,6055,9149,7793,10397,7516,1551
+,12170,6531,11568,858,9170,7060,3943
+,11762,7280,9065,7806,689,3877,6283
+,6994,3673,4871,1640,6795,6663,6795
+,11908,5302,6249,3985,5900,12453,6834
+,5067,1732,4927,7584,6499,7833,11811
+,5282,4467,862,7809,11872,12873,5812
+,11652,4597,8117,6854,11647,5708,1970
+,1463,2324,7756,8145,1896,8869,605
-,11711,10527,3820,10376,3288,6324,11917
+,11977,7015,8721,9400,5799,4300,5892
+,7029,1906,12352,12016,11891,1457,11268
+,1974,4941,12576,9132,1358,9371,12339
+,1737,5593,11210,3535,7160,1770,7146
+,6532,5013,12140,3175,3705,539,7681
+,3328,1228,4563,10795,1055,9093,11766
+,573,11858,5971,12198,10422,6826,5833
+,11225,7265,9506,8767,11525,12596,12517
+,7053,908,4718,3743,7126,10117,8174
+,5335,4730,4080,2135,415,11213,10783
+,1822,10270,10729,876,2224,3020,11752
+,1199,11327,930,2400,4740,1542,7019
+,8322,11389,1493,8458,2554,3311,983
-,5708,9872,8517,7732,8260,8156,11072
+,435,12907,2392,5576,5644,9997,4366
+,2806,9360,2460,4189,2791,11153,7774
+,3643,889,3038,405,5649,1370,9371
+,7771,7377,560,5110,96,6488,3639
+,2464,12053,3817,4816,2258,7133,4414
+,63,12652,6669,2480,2650,10810,9370
+,2044,12107,2109,2698,11014,11749,3973
+,3868,1088,10706,4784,7106,3150,7214
+,2761,5397,2815,6687,8633,6695,12078
+,6680,4090,9967,9077,4442,7538,9601
+,7752,896,9039,11896,3593,1912,11064
+,4364,11188,11519,7257,2011,10464,12445
+,10866,5855,4664,2441,10942,3534,6372
-,9674,6585,11670,9085,10923,7137,10056
+,6645,7160,2305,8609,7395,9059,12230
+,10765,11711,2851,12440,1873,7385,8812
+,8233,8898,1421,10560,8138,7811,11494
+,4798,10607,1363,8879,594,3802,10947
+,8534,6443,669,11521,1002,2241,7027
+,10302,5466,3918,1172,12805,4443,8787
+,11706,8781,821,7887,2150,7983,2150
+,3612,5471,12948,8439,9095,5540,4675
+,9775,5284,2097,1597,10406,1464,4598
+,6262,10624,4530,12868,527,10272,653
+,1914,2338,4873,1415,7632,760,2506
+,2002,5774,7532,10957,5131,7389,3929
+,7196,399,6123,3167,4708,9331,5989
-,8951,11385,808,1885,6788,12476,2768
+,4424,12578,4410,4868,2137,12841,4867
+,210,2989,11284,1114,5089,2477,12184
+,2430,2224,6874,4098,4349,10528,12116
+,3722,6088,11649,3706,7162,3542,4863
+,833,4751,12935,11503,2498,4386,8417
+,6418,173,12670,4081,4653,9674,10215
+,11975,6861,12958,12398,8097,4933,12823
+,11332,12707,11090,11378,11859,7690,10965
+,8769,12507,589,12806,11462,9152,12444
+,5496,9325,5070,10361,5909,12338,5601
+,6563,3462,9054,7057,3983,5495,9232
+,2013,741,173,932,1940,5837,10519
+,6553,8563,12139,6744,4893,9765,9396
-,8322,11389,1493,8458,2554,3311,983
+,9976,7434,11467,4292,2145,11004,6608
+,2163,10231,10612,11704,9552,9555,10423
+,2435,9328,7617,9624,4540,12654,5324
+,5362,8385,7091,12436,7530,9046,8343
+,8941,1813,9188,4408,7386,4246,4829
+,2663,11181,2614,4486,3547,4051,6557
+,3690,4089,8270,2039,8818,10434,2350
+,489,1108,8356,4956,973,7980,9092
+,8714,10930,528,12854,9143,12321,5640
+,1031,6035,6323,3762,522,1741,4411
+,5302,9780,9698,6017,3582,4019,2774
+,6351,1541,6800,9917,9969,7268,8018
+,8482,4005,2693,6983,5694,7290,4139
-,5889,6794,12745,9516,12437,7873,10362
+,8750,1605,7966,7593,5188,4595,9253
+,2160,9770,3186,7944,5771,1457,7569
+,5985,4685,6802,11016,8539,6204,5602
+,5225,11184,338,6706,1224,5600,10693
+,1182,5323,10032,12352,922,5137,256
+,2420,11635,3053,8991,4585,2397,12770
+,8532,8611,11617,4751,2071,7913,825
+,7147,11609,7322,2913,2121,11257,11686
+,12608,5411,9833,11382,10848,9563,8043
+,10519,813,11165,7695,1413,12259,6499
+,2234,9178,12429,4051,7056,8798,876
+,7269,6165,7041,5009,10033,2241,11647
+,3048,6786,7900,10113,5411,4425,8084
-,12976,10310,8115,7657,7628,8966,11432
+,10421,11220,7748,10362,10592,12566,12109
+,981,5071,902,5496,7754,10127,983
+,10457,10171,5426,642,2258,6734,7109
+,10250,9031,9757,1700,4541,12294,724
+,8965,837,12269,541,2682,895,9570
+,11221,9455,7831,10731,1267,922,9972
+,3513,8189,10335,11457,7098,7776,506
+,3648,8139,12865,4489,10587,7938,853
+,10162,6520,12176,909,1450,9355,10154
+,1431,5622,4334,6185,5611,9033,1033
+,9560,10439,800,4979,7137,11836,9293
+,3729,2928,1098,12625,2223,3379,7964
+,6652,7065,9916,841,914,7906,1118
-,1796,10223,644,3042,3712,7213,1186
+,8119,12264,6802,3473,10894,10819,3060
+,6196,7634,4721,10131,10592,932,10306
+,5638,12398,4582,11470,6304,4532,9413
