OP,A1,A2,A3,A4,A5,A6,A7
+,6431,5636,6039,2645,9186,11449,12274
+,10730,3767,5494,9675,3393,4130,12767
+,10389,1552,3178,3038,8387,2717,9323
+,6247,12049,6733,6079,5044,5357,850
-,606,3559,11800,5051,3347,5864,6226
+,8941,1398,2399,713,3264,8268,1516
+,11013,2352,4354,4866,6256,4967,4219
+,7337,11577,3650,6522,7280,8832,6184
+,1907,11002,3463,8922,3427,10069,1735
-,4545,5437,11601,2167,5707,698,1138
+,11087,11004,11359,9008,10124,2114,11860
+,2015,5979,8828,7100,7284,6266,5671
+,9864,6910,6368,5807,3540,10557,1917
+,5466,3738,5122,2259,1564,131,8907
-,11041,6168,431,9067,158,8044,12255
+,12698,8900,6574,12790,6212,1321,361
+,5759,12777,7126,1539,4893,5901,8399
+,8553,4088,4995,10388,2293,10174,11511
+,8075,7727,1523,3299,6163,1576,1017
-,9359,9280,3893,4940,12864,9331,1963
+,718,2125,560,2939,3634,4770,2064
+,8935,2388,9193,1728,8496,1792,10335
+,3194,12154,8056,11158,1546,11679,885
+,7187,7913,12505,5927,3515,3838,4894
-,187,10551,5355,5875,3419,5911,12367
+,3472,875,7128,5850,6626,744,2794
+,10870,138,5194,5260,998,3762,4316
+,4015,4127,5104,12784,8305,11955,5586
+,154,7830,9952,19,10271,1230,3231
-,11562,9945,11808,611,834,11467,2473
+,2056,1620,8141,7083,12490,9967,5442
+,12491,2777,11473,4590,10658,7384,9892
+,9927,10932,8858,9130,5176,4416,2461
+,11796,2217,10688,1821,3338,7045,2290
-,340,2808,2049,1538,219,12513,7563
+,7733,10707,12009,4675,5567,12464,9526
+,6921,6472,3075,10597,5396,7585,8561
+,2681,4642,1072,11843,5487,1130,4913
+,8009,1150,2982,3495,3490,9981,9759
-,11361,3721,4125,6845,7006,2941,8974
+,5948,11967,2072,2268,4778,2750,8599
+,6446,1245,9513,8099,3695,6572,5884
+,5403,10087,11683,6636,6667,6219,9149
+,2591,10093,12662,1299,3819,9010,8332
-,8801,5,5618,5855,1245,11805,1865
+,2024,10398,12319,7211,1788,4058,11384
+,12984,1456,6329,3560,4764,658,1094
+,6595,151,6854,9820,4851,7829,9286
+,5539,7700,123,140,5869,10332,6841
-,5561,7013,8184,4698,8133,2790,8559
+,2967,9226,10969,179,2643,7999,443
+,9480,2163,11726,1385,11987,8231,6960
+,4798,3757,9575,4766,5150,8376,1800
+,12369,9685,5982,6133,9663,1615,7768
-,3567,3408,2050,10325,7761,9242,11768
+,2944,10833,9521,5832,6018,9154,4663
+,9537,1080,4224,6967,2424,12876,848
+,10786,4964,10243,6243,3701,3384,8361
+,2028,6391,2498,6481,11766,4594,2191
-,10393,11338,6921,6126,2837,10358,4527
+,10285,9147,5792,9956,4163,4237,3061
+,2005,10862,4328,5879,10196,8693,5077
+,3852,8613,7442,11882,7028,9133,3988
+,2527,6609,4146,2786,5302,8133,9360
-,6948,2832,2646,12008,6711,1860,5602
+,1372,4121,1906,3367,10569,11676,137
+,9394,12039,7392,2962,7524,7204,11699
+,764,9558,3321,9365,9408,814,8850
+,9842,5589,11432,10997,5680,1076,4463
-,2777,2006,7028,10244,7484,4894,12724
+,4336,702,11382,3060,6416,8552,10485
+,5350,5100,6333,11914,4746,6928,1133
+,6872,2442,4962,11562,8420,2812,4764
+,9306,9194,3683,5202,572,9970,6306
-,5095,6305,2900,644,12393,550,4845
+,9183,5836,12238,1431,711,4717,11946
+,2909,11603,7832,10223,12055,2292,11337
+,4462,4418,7621,5131,2591,8295,3048
+,1457,12791,919,3924,8222,4026,6874
-,845,5715,11891,10503,5211,1728,11725
+,3252,11090,2488,8674,9298,4638,7555
+,12622,5608,2534,8787,12545,9913,6190
+,5762,10937,393,8381,11537,2667,11739
+,780,10955,805,3783,8267,9262,12789
-,8944,9305,252,1957,5142,1259,5306
+,6717,206,4123,2700,8210,5202,6278
+,3622,6800,10438,6721,7398,10169,4975
+,9104,6838,5323,9261,2511,10760,4442
+,7759,1651,7060,10588,9763,4316,5144
-,8328,2900,7446,12590,5072,3499,10369
+,10848,2121,3625,7228,6052,8571,9430
+,7854,7041,208,11978,3335,1290,2127
+,10830,9306,7768,795,11180,3919,2567
+,8607,5277,3367,10290,2560,7623,3397
-,2586,705,8744,2808,2198,7467,1475
+,10891,8391,11293,9091,2943,632,10884
+,12997,11576,7454,10183,3743,11410,8031
+,1223,9150,6885,1209,4897,7301,8829
+,7877,6394,10318,10169,422,5682,11395
-,8318,4997,2899,8539,7785,6044,7255
+,8745,775,10027,11035,8858,10330,5313
+,10135,6633,10749,7009,1680,7675,7170
+,10523,1178,4297,1088,6628,12061,3477
+,5719,7992,7007,4658,5942,2388,5277
-,454,180,562,777,8337,6923,11602
+,3197,8012,1950,6509,12567,10431,3039
+,4136,7730,5448,3081,9255,7904,6806
+,8646,8555,474,11512,839,11221,10994
+,6256,497,9273,6444,4713,8201,12227
-,5085,8185,7826,6992,4897,4398,12737
+,11019,4623,10384,3088,10513,7713,11084
+,12035,10918,10566,3038,9132,7969,12039
+,10754,1788,8831,6602,8325,2336,11725
+,4433,9355,11662,4586,4088,4854,4782
-,12168,8592,8679,3581,6259,833,1897
+,7230,2132,1729,3122,8391,2221,3975
+,9792,4268,915,12823,506,9814,9440
+,7128,6931,1316,8416,763,1074,4336
+,6095,6616,7707,8734,8059,4176,8542
-,2532,3007,987,7584,10091,5298,11333
+,7949,3357,5677,1763,7192,1991,7702
+,10546,8676,1788,11609,2744,170,11321
+,58,10203,11439,944,3326,11604,4753
+,12936,6377,11060,10895,1180,5826,3562
-,5797,2733,12942,5400,253,12147,9975
+,526,2164,10305,12452,9210,2697,278
+,1074,547,4322,5112,11579,6355,2935
+,7017,3804,4998,4128,7628,7537,3396
+,2351,9317,9602,11460,12774,2907,1311
-,1852,989,5740,7783,1173,706,3377
+,9151,320,9955,6521,9404,6964,9952
+,3768,3006,9681,681,5505,10197,7093
+,2251,2978,8232,3543,10139,4710,3592
+,12522,10875,11406,5558,3252,2716,2630
-,10912,9918,9519,6416,12001,466,12572
+,7445,11674,2497,4005,5099,9200,3696
+,3147,6071,1726,3081,1308,8774,9792
+,2130,12076,3411,990,11118,7395,5561
+,1652,3629,3243,2589,8457,5615,2264
-,7072,9107,8953,5,5375,4642,11361
+,9223,10778,8122,12986,8224,9452,5025
+,2724,10995,7759,12735,12450,8978,4592
+,2779,6705,3026,12864,10761,11818,12909
+,9784,9206,7090,9407,2800,10052,7123
-,1507,4811,5717,2014,6979,3507,11023
+,2220,9108,6362,8754,8491,9516,9454
+,2945,3094,9048,8028,4391,8918,1803
+,9841,4067,11523,5443,7449,12694,1726
+,12947,11018,5034,3253,470,11911,4688
-,1710,6635,2243,339,5254,8398,610
+,6498,3406,8349,6208,8779,5869,2492
+,10574,5089,9047,9157,8410,4709,10826
+,1444,4822,12225,5771,197,9435,3648
+,3887,6870,1635,7732,6347,872,340
-,3375,6077,5065,5605,1815,8017,12398
+,2388,8273,1255,5197,512,8346,2559
+,11,482,9971,8049,8123,2101,9661
+,2211,6865,3938,3000,7154,2140,6957
+,6596,3840,2688,1118,12409,1394,561
-,10703,6060,4863,11090,8028,9400,8967
+,9333,6250,1226,9793,3300,7895,5433
+,5648,11123,9995,8295,3132,4067,1630
+,6523,4438,11643,11072,10786,3014,6366
+,751,4053,2222,7534,1449,11732,5045
-,1127,11726,10809,9763,10294,6312,10046
+,2920,7790,9690,8564,12171,3143,5755
+,94,12476,6320,6514,2549,6287,12106
+,5619,12408,3491,1250,11741,7694,11767
+,457,8945,9181,5322,9812,6082,10793
-,137,804,5369,3791,9209,3856,2119
+,11447,7376,6199,4732,363,2203,8414
+,9277,11505,11946,11901,12882,5795,1647
+,2136,9674,3536,6712,12792,6991,4633
+,1031,3416,147,11646,11804,4930,2266
-,6731,4187,5502,10987,12816,3983,8585
+,713,522,5976,9251,10874,6531,10932
+,8476,391,3491,9878,7021,4045,7792
+,9060,1500,8191,7805,2090,331,7331
+,11851,2263,11669,2207,7356,5277,10880
-,1071,3018,11334,1662,3421,293,5785
+,12906,4013,3254,2717,12588,724,5487
+,8029,800,4219,6172,9478,645,9466
+,12798,11532,6737,9353,11517,3739,5118
+,1968,1637,2172,10993,9133,9195,8496
-,4461,4238,2040,6578,1887,9385,5490
+,4526,7196,1774,1085,4041,11928,11626
+,3727,2783,825,4208,9323,2901,2
+,3448,8376,925,7944,6378,9016,1932
+,2583,9580,5023,6587,12435,7848,12243
-,1009,6799,11363,6843,6089,5973,2452
+,12772,1757,232,3376,1279,2794,9295
+,11035,7800,9105,5749,5667,5964,7294
+,4073,8239,6275,892,8339,11857,4744
+,12754,4118,3283,7451,9208,5014,12763
-,7813,7935,11421,11610,4751,8633,4588
+,5257,9741,7663,3464,5972,3907,8252
+,10184,1268,1279,9813,3323,4834,718
+,12103,9687,4233,6887,1501,6809,4566
+,5366,9797,4830,2423,3382,11052,4645
-,5755,12867,9655,10950,801,7049,5493
+,9715,12130,357,1562,10941,12270,10010
+,4326,409,12091,10385,8443,6620,10529
+,4396,12435,8899,8275,1580,223,12772
+,2369,3474,2027,8076,5006,5526,12138
-,6256,497,9273,6444,4713,8201,12227
+,9949,10636,10003,6487,5957,1018,9772
+,6464,10924,5301,9402,11964,840,3827
+,1808,3517,8611,1271,7749,1062,12144
+,2869,1053,3686,3223,457,7701,11292
-,3974,5675,3882,11401,10362,8026,10489
+,4408,2210,6157,11245,12701,7885,11165
+,1195,8316,7993,608,1854,9015,4316
+,722,246,1349,4070,4917,123,71
+,1247,6678,6054,4952,9154,244,2935
-,2251,2978,8232,3543,10139,4710,3592
+,10177,11068,1855,9389,8276,10642,960
+,11603,1536,10557,7283,11600,2028,12828
+,4374,7889,2166,8788,4073,4938,8136
+,11753,539,4808,2748,1307,6996,9425
-,1672,177,5453,5546,3852,4893,1371
+,6106,11244,6338,9003,1676,2822,6243
+,533,2461,5762,7028,11606,5919,6512
+,1529,11318,4293,3947,12439,8171,578
+,3710,4072,2194,3974,2225,10171,9214
-,11039,7941,4970,1979,6808,4630,9427
+,5839,2168,9597,545,7899,7240,8844
+,6266,1845,555,4702,9039,667,5953
+,1057,3817,9254,6234,991,5405,8310
+,12886,4306,4762,10305,3560,8521,4500
-,8100,6615,3616,6202,7569,6554,4749
+,5378,12382,877,1264,683,12505,4075
+,7462,1770,4627,11310,1680,483,6176
+,5616,12379,331,6993,7783,8024,12416
+,8783,6753,1418,12331,1166,5075,7554
-,11447,7376,6199,4732,363,2203,8414
+,8751,4516,9701,12642,8756,5168,6382
+,2424,8906,1565,1287,5016,427,7883
+,2092,3753,4685,1169,9836,9383,10589
+,12269,1055,11352,12922,8885,8683,4863
-,7777,2688,1722,2508,12212,1534,10046
+,7995,15,2723,5526,9107,4118,2463
+,10572,256,9256,9894,3817,3320,4957
+,12302,12173,3239,6895,12427,655,7342
+,4447,11896,2393,9382,5472,7957,3602
-,6939,7048,10351,12014,8014,5726,9487
+,12783,8889,4844,3337,48,3873,9668
+,12828,10889,10170,2306,4926,2989,7158
+,2918,7727,5723,1231,12107,2673,59
+,3904,10666,2814,890,7001,5522,7808
-,10672,7069,12913,4036,7631,5320,8240
+,12109,3393,3293,1446,9676,12555,3336
+,1468,8644,10311,12944,5648,6551,8267
+,3317,10017,1787,6527,7067,3459,4007
+,1431,12950,1853,439,2123,6151,7422
-,12916,9058,7033,8445,5113,2685,9905
+,8730,6947,9158,11990,6084,1348,8751
+,505,2263,8464,4190,9103,6562,3862
+,12259,10455,8602,7646,7461,4240,4456
+,1877,0,12560,10834,9606,9098,2421
-,3073,4483,3646,5397,3856,4482,5945
+,5730,4341,8541,2554,9714,11940,10242
+,11812,1966,9468,5996,776,3874,6182
+,9749,4910,10842,10840,8534,4374,12725
+,1471,5023,3943,8339,668,12799,9162
-,12783,8889,4844,3337,48,3873,9668
+,3085,10401,12583,10881,3767,7127,12474
+,9594,3147,636,12458,2373,7633,10256
+,9009,12875,8153,1728,7571,9336,2872
+,5152,6760,6322,11544,208,8555,2351
-,2034,4241,6631,9820,6476,2714,1105
+,12693,3041,1090,4937,1368,11043,5212
+,2786,2300,40,5924,3555,1564,7034
+,5035,2417,11138,10539,8326,3236,10939
+,5726,5013,3968,613,4981,11350,4573
-,12233,12353,11710,9118,5941,11268,6784
+,5010,9274,12190,11590,5898,9424,2101
+,8767,2282,9772,4855,628,219,9707
+,2835,8312,6271,5843,12429,880,9738
+,6557,2406,1885,3843,3973,10781,3184
-,5293,1796,10935,5096,9749,10949,7102
+,11774,6512,2705,6616,415,3992,788
+,2382,6801,5945,6686,1353,1792,8291
+,8835,3713,8889,9071,9708,3926,4188
+,12156,8743,12109,590,7300,2035,12076
-,7552,5184,4947,7179,6867,10836,9779
+,4407,983,10124,86,7774,3485,10930
+,8786,1222,4978,2026,3013,12883,2445
+,345,905,10917,10121,4960,9479,9075
+,1674,9902,8902,12878,666,1023,825
-,12949,11737,1767,5991,6748,6998,4789
+,5669,9232,12735,7147,11943,9023,1820
+,6233,2414,2400,3687,12159,1366,10504
+,3428,210,67,1804,508,7428,8362
+,8584,6819,12364,1771,6111,8416,433
-,4015,4127,5104,12784,8305,11955,5586
+,8179,2945,6378,9468,4477,10328,145
+,10417,12141,1142,9349,10475,856,11213
+,12888,3768,11560,76,6618,11223,4201
+,4278,12411,10528,2828,5121,5347,5595
-,8608,4684,3382,893,2954,10274,12373
+,10444,3318,8740,5600,11620,4076,4200
+,4929,2888,7026,4529,11166,200,183
+,3663,3648,12025,4453,3916,4452,11717
+,3254,12311,11259,466,5079,220,2956
-,4117,12735,802,6059,2888,7178,12854
+,9827,4096,1003,3191,9250,6074,7061
+,3694,5620,12225,5438,3033,8749,1768
+,2854,1962,12339,2455,2804,4544,850
+,6067,614,7978,1228,3530,8649,440
-,11715,4271,6548,2498,12308,8854,3363
+,10293,12066,8745,9406,4563,3864,6656
+,6876,6556,150,5678,982,2977,4315
+,8472,1858,3276,9063,11146,7120,7894
+,6806,4598,10886,8381,12858,9678,7401
-,5923,756,5834,5089,10754,11627,8695
+,8558,4013,3488,12329,10298,10875,9202
+,3170,10599,812,345,7985,11333,10249
+,43,12952,2761,7112,5848,11191,10920
+,7648,6260,8631,1369,7055,963,10173
-,11812,1966,9468,5996,776,3874,6182
+,481,4708,5416,9579,3625,4220,10818
+,2104,331,309,11036,5875,1153,8178
+,6970,7008,2979,12428,5953,11066,348
+,5079,8149,11232,3806,1771,12589,5706
-,6521,8968,1215,2936,5575,2120,7991
+,6057,9590,3681,7850,3149,10578,4217
+,12041,8061,1294,1254,2342,3554,5496
+,6227,4677,1567,3988,4406,12707,9059
+,3384,5335,7788,4757,10368,9277,6870
-,2484,9651,5187,2548,7276,3506,2652
+,3020,422,8109,8708,6288,4772,5150
+,5183,11124,1860,8278,4468,568,10478
+,5046,4711,11705,1701,10769,10123,742
+,2910,10130,12930,168,9846,11314,4928
-,6911,705,4491,8768,4216,8888,10654
+,1643,5162,4124,12416,5339,6384,10124
+,3739,9446,6525,4652,12412,12924,1165
+,2176,1028,4245,4215,2298,5080,10408
+,8335,4188,11171,1602,967,3764,6377
-,5105,9614,7525,11692,10885,8462,1371
+,5450,3971,11268,11754,8306,12092,468
+,1241,2547,6170,8065,7591,1351,1144
+,5056,8904,6311,12136,7441,8364,11673
+,2282,8635,7180,1753,7441,7754,2577
-,6267,1832,8630,3200,4123,9062,2942
+,2767,5451,11340,289,3291,8810,10405
+,2276,473,7005,538,5655,9996,3503
+,3856,5462,3172,11143,4179,8364,1253
+,8552,11575,7579,12035,10028,11556,5056
-,4891,9326,8462,4777,1676,8592,8038
+,4866,1079,7763,956,8709,9940,7956
+,7125,5275,7553,8011,9259,4899,12891
+,4693,10843,3424,10275,9401,8475,11499
+,12507,3699,9967,10424,11594,7272,1990
-,50,6840,2320,5018,3040,5443,9825
+,639,10569,4211,7922,3589,11650,2681
+,5649,12506,4825,6139,9730,3993,6750
+,12314,11359,10293,12921,8076,12930,8882
+,8618,11544,7476,8653,12873,6395,6381
-,6305,4143,7853,1368,821,366,11067
+,5070,3646,10179,5315,7952,10241,7641
+,312,4653,7846,10622,6097,3641,7794
+,8854,11346,2390,7610,8714,3429,7701
+,7068,1351,10076,4011,11975,2920,3834
-,8833,3050,12516,6750,5218,6573,6696
+,11214,5539,9962,11839,12437,12222,9165
+,8266,4780,3258,12052,10422,10695,3323
+,11363,7605,3807,10273,8564,1662,4869
+,4414,4162,4683,3581,12946,5737,2902
-,10426,9721,1986,9329,8916,3960,12053
+,3087,10219,326,353,6447,6679,11728
+,8097,9477,7987,8890,3910,11925,1747
+,1678,1595,7197,8320,11082,9262,7618
+,7546,1563,9817,10136,3656,1172,2262
-,10077,10728,10570,8386,4398,4370,10799
+,11455,7685,2342,6253,4196,10198,5337
+,12926,3301,10782,5093,5901,8141,3099
+,11800,10402,1985,12491,7638,7340,11707
+,11947,11949,5705,10482,2299,10582,3282
-,9330,9152,9911,10184,4787,11648,12957
+,7639,9907,4063,9370,2728,5796,9763
+,1165,10782,8088,9066,5163,2014,16
+,5614,3602,6497,7482,9738,5950,10902
+,10902,7512,2971,11499,11661,12944,7120
-,12242,8608,10589,12949,11981,11522,161
+,8200,8581,11023,6480,10903,3171,4963
+,10837,3516,5467,749,6087,3520,1678
+,11842,6746,2238,1442,12974,8610,8808
+,10485,1810,9027,6935,6655,10738,9421
-,5898,184,2964,1822,7315,11046,5344
+,12787,12318,734,10836,6716,702,189
+,4904,10471,4259,8405,9528,11482,8583
+,12840,8499,228,7967,9723,9108,3078
+,8385,3367,145,3334,10645,7182,808
-,614,7475,9522,1333,7030,7926,4884
+,8272,1604,6327,11,642,12751,1844
+,2142,11810,3486,8185,7157,7843,3439
+,12584,3396,1345,10021,5596,7525,115
+,2594,7221,2965,3000,9583,9215,1484
-,6602,2828,195,4407,8165,8631,11840
+,2353,1649,10237,707,4195,9262,7990
+,7522,5734,10235,7873,8688,4896,5751
+,5902,10994,386,9766,8746,178,1451
+,1738,7167,7046,4532,39,9537,11039
-,5867,1645,12731,1336,12442,2927,7415
+,5512,7055,827,4120,1054,7945,10519
+,1723,8550,6406,8537,10547,2309,11504
+,5279,8503,5143,7866,4998,10202,11043
+,3880,1014,12767,9577,4882,5672,7566
-,2167,3791,6714,10652,5341,6839,3686
+,1722,4912,4556,872,10805,3684,448
+,10498,10555,12903,9932,3291,12453,6304
+,501,1113,9102,346,4162,7817,5800
+,5110,9931,3019,9483,10975,4036,6153
-,11438,1243,1971,9636,4557,3588,8406
+,6002,6725,5786,5457,12943,4726,1001
+,11149,7012,10289,5114,3020,10309,12320
+,574,540,10402,11694,12583,928,2734
+,3276,6393,7676,10822,5516,846,3547
-,547,7953,2173,10172,4124,12635,11248
+,8811,1024,10277,1630,12531,12431,211
+,7366,8135,7728,4330,4326,418,5636
+,5892,12895,7464,11101,3866,2436,2314
+,9472,11966,6271,8910,8229,5186,10575
-,8935,2388,9193,1728,8496,1792,10335
+,8391,6082,2778,6394,11893,2510,2390
+,12396,11346,1583,2052,7797,7493,12144
+,8738,1111,2281,8409,5762,11239,4529
+,5645,4208,4058,12682,1821,2405,4460
-,8272,1604,6327,11,642,12751,1844
+,2660,12898,2057,861,6359,7147,4273
+,6037,8325,6605,6299,9348,12288,2894
+,9627,7529,10381,6739,12013,9602,8830
+,6353,9114,2825,5304,6215,9840,7686
-,5875,3312,4632,10844,21,10651,11533
+,11410,10487,4588,10985,11240,7181,1755
+,7747,2434,4339,12549,9042,5935,9992
+,9079,3386,5329,12830,11370,11098,8567
+,3229,3924,4571,1010,11617,12077,9908
-,12159,5977,2265,3858,5987,5238,10394
+,412,11713,782,1625,4080,2691,1776
+,2747,12323,11260,11289,12838,165,9557
+,9677,8588,9636,8661,7740,11493,9903
+,4257,4349,9027,6091,1517,1393,1731
-,10224,6485,6673,12062,6114,4880,12226
+,2999,9621,1243,2628,5560,11566,3394
+,768,12386,6847,5843,8979,7572,5847
+,558,3844,3100,12218,273,7377,9380
+,2022,11231,4016,2261,8310,6063,12501
-,6580,4415,903,7239,7152,5067,10300
+,4539,2061,12765,62,9418,5453,2392
+,7245,11270,5062,2382,5965,4316,10160
+,11563,12200,3003,9208,4892,6387,12182
+,1437,7693,11780,1835,8468,9867,3677
-,10783,9213,10125,11453,9777,9721,5695
+,8167,725,6090,4552,3607,6621,7598
+,11372,5241,2008,7475,7577,11525,5359
+,6882,3184,6759,11735,5540,6297,8893
+,8875,515,2201,2598,3897,8835,3939
-,9468,1039,9404,8026,11795,9420,7174
+,12966,9817,8368,9938,4892,2586,5936
+,5470,8694,11431,12088,8091,11286,10703
+,9596,11388,4064,8649,5110,5205,4400
+,3967,4538,6488,3712,10940,6968,7403
-,12750,8220,12652,10120,4677,9649,749
+,10646,1435,7609,6048,5734,2919,12427
+,92,615,5996,12883,9636,3160,2617
+,38,7605,200,292,9530,6822,3386
+,10994,8655,1486,6390,9540,7691,2883
-,9134,3419,10646,385,8,318,11245
+,7394,2907,1459,8613,3147,7570,8364
+,12905,8244,1234,10625,4803,9756,4957
+,3943,12252,4299,5787,1312,2453,9592
+,5198,2254,5969,2699,5801,9840,7134
-,2113,10606,7094,11512,9844,1985,7358
+,1317,3014,2126,10173,12188,3897,8531
+,3063,7475,6190,10035,1829,1905,6918
+,11350,10573,2031,8677,8862,10082,5698
+,11575,11185,8290,12901,10418,8925,5331
-,4538,1831,5399,11195,1524,714,7698
+,12625,1480,2757,2985,11302,12616,6449
+,5120,12403,1284,1515,9140,12131,5713
+,4033,3321,8983,9447,4076,3593,2388
+,10445,10103,10649,7507,834,7856,10343
-,7889,10283,6953,12498,6531,3120,9795
+,4630,8940,6558,12548,11793,11429,4179
+,8853,7166,2580,11307,4821,7837,10627
+,7305,10903,5165,10256,12104,6598,4770
+,1977,2493,3219,1514,1829,12024,11364
-,8751,4516,9701,12642,8756,5168,6382
+,6575,9266,11047,12614,4940,7878,137
+,11660,4478,3767,10151,8958,6484,7238
+,1646,1330,6759,11068,2616,3726,2202
+,9869,7472,7127,10654,9122,10989,4046
-,9792,4268,915,12823,506,9814,9440
+,2580,465,10007,3984,873,2152,10726
+,11871,8262,3779,3448,12634,5604,9817
+,12449,7023,1608,4476,3636,9214,6184
+,1834,10038,6347,7968,8163,12087,8798
-,5198,2254,5969,2699,5801,9840,7134
+,4092,9335,1583,3519,11914,3875,1794
+,10867,834,870,9922,3226,222,1668
+,12044,10539,2355,7573,738,236,5924
+,2982,11269,3633,5718,7782,1565,8027
-,603,12470,5617,9142,10989,12059,10322
+,878,10165,12197,9333,755,6158,4454
+,3813,4399,6850,1225,2506,3509,9938
+,4161,11388,2154,5113,12992,12092,9641
+,8620,9953,4626,10886,3899,12554,2619
-,587,3585,5555,1966,4078,4855,4225
+,2807,551,7222,4101,12959,12143,5684
+,2683,1778,9466,144,10514,820,6772
+,7929,9708,4699,521,7606,1790,1873
+,12249,4494,7357,9309,10046,3711,10341
-,12573,10507,3860,2995,12740,9215,493
+,1639,9027,6113,7898,4532,5774,7614
+,654,7132,1358,9751,8965,1267,369
+,12609,7571,9145,12860,1684,10103,7046
+,11828,5173,8401,11442,10697,12843,1824
-,10111,12669,11285,157,8702,7776,11137
+,6569,7669,9446,8912,3839,4356,11980
+,6637,7911,12607,1558,4434,59,10317
+,2884,1679,12460,3092,5512,4389,7038
+,1054,4546,4760,4225,2504,10151,8889
-,4154,2136,6409,2505,9212,11971,12320
+,7411,9192,10766,4918,7724,11855,6240
+,11657,6600,8109,3252,6922,8111,5962
+,3435,3835,5835,3325,6416,12213,3287
+,8818,3563,9572,5585,10761,8772,4224
-,6002,6725,5786,5457,12943,4726,1001
+,11945,12613,9109,9470,10051,4309,2868
+,1311,2725,487,8930,10887,5301,940
+,8674,1806,8010,6941,205,9388,10538
+,5601,3847,10249,9269,3394,7474,5351
-,8955,18,9330,12937,8332,2307,7367
+,12521,7971,6326,864,1280,11291,5563
+,11471,9063,5368,2258,10351,966,1446
+,6761,3343,6066,4495,6320,1951,11567
+,7213,11595,5036,6176,8723,3532,7209
-,3780,6514,7685,4180,3473,9651,5780
+,4571,4772,10000,8444,10371,3708,9898
+,11976,12433,1272,1530,1239,9481,3651
+,2515,7045,6015,11733,7600,5189,3887
+,6313,2569,1514,1528,744,7876,4922
-,868,725,2356,5353,12500,6463,394
+,2476,12672,1180,1256,7412,9951,148
+,10913,3429,5693,2835,11164,10552,10162
+,4065,466,8421,5782,10831,2491,2785
+,8428,10959,136,2903,12197,4604,1019
-,8224,10192,850,11659,12847,1388,5364
+,11263,12302,10273,6140,3870,10808,3719
+,3126,831,1647,1250,7589,9198,12463
+,9234,4952,7746,2548,11376,12531,2511
+,5640,4183,11168,4098,4823,10576,42
-,7596,2331,9728,12732,1257,1675,1425
+,12222,2980,8911,11982,2057,393,9747
+,4144,4843,10539,7681,11749,5358,8153
+,10917,6729,9049,7553,22,1455,5342
+,6363,5229,10322,6316,9700,2826,10162
-,3296,8591,2575,12194,640,12967,1081
+,2942,8082,4564,7258,8754,4905,2654
+,3084,8988,3445,5600,12506,12189,4748
+,2194,9397,3580,8648,12619,10013,4171
