OP,A1,A2,A3,A4,A5,A6,A7
-,669,8429,12766,12515,3115,5385,9695
+,8869,6896,12564,2042,3646,5754,9438
+,4133,3719,9906,12767,8131,3355,8195
+,9232,2147,11653,4811,1489,5315,5868
-,12858,4010,1690,4251,12426,10650,9442
+,7817,4574,8655,7732,10077,486,9184
+,2499,3466,6390,12495,2251,7333,10773
+,12830,8848,12949,2288,5348,7538,8934
-,5101,1197,9318,8019,8629,2764,2186
+,12802,4678,7471,7823,8637,306,7987
+,12969,4646,4829,8122,10600,147,3788
+,4296,10702,10158,12744,9898,2701,774
-,6624,2774,12931,729,6808,8007,10437
+,10530,10812,3199,10399,8273,459,2002
+,12585,1172,9055,1461,4036,2255,11865
+,168,6767,2652,8545,3065,11334,8192
-,10463,6541,1264,10979,6927,6505,2007
+,477,6859,5678,1352,4433,662,7975
+,2655,5621,2957,9498,3735,10838,12788
+,6011,10391,10563,12258,2218,8882,9480
-,4662,12091,1340,3331,2629,4390,6919
+,2107,423,5207,11329,273,4739,3291
+,11301,4811,9847,6093,5647,3067,10691
+,10132,84,4473,1774,9155,11284,8779
-,11412,2726,5605,3189,3428,11064,10621
+,5812,11326,5607,217,11358,5792,721
+,12706,7808,5955,10172,1996,198,11747
+,6978,5883,1904,2378,6125,12749,11672
-,4777,2437,3017,570,5345,7564,2885
+,1955,11392,11634,8502,3471,11004,6578
+,3475,2844,4431,112,1068,7284,3568
+,11680,654,7967,8740,3140,10373,11047
-,6410,5567,3098,6105,11231,2290,10992
+,11304,4314,10454,9264,5269,2812,12775
+,1782,8163,8005,4333,8383,5839,440
+,4988,7373,2469,11051,8650,10458,12856
-,10930,1472,5225,3575,5495,9793,11505
+,9049,4999,6328,2254,10323,5039,8950
+,5441,3195,10642,9652,10446,9371,4226
+,3120,12937,6438,4932,9162,592,6830
-,10312,11895,3311,7278,3260,10133,6113
+,2259,10928,1681,7347,2474,12672,3004
+,10172,11460,5787,7090,10342,9862,9753
+,4538,8168,317,2446,11169,4274,3719
-,10733,9371,2139,11583,11798,1110,10861
+,6627,1825,10328,9533,356,5318,7461
+,12987,10580,4692,4633,9825,7944,7780
+,5613,2532,1158,9264,3668,6829,9568
-,3569,1767,5808,2285,8433,6274,2799
+,6240,4749,2631,6893,8021,2134,12667
+,10012,9770,5236,10746,3990,8206,6913
+,12702,11307,4958,2266,9664,6050,9120
-,6115,12279,4114,4454,10881,5547,12098
+,7696,2944,5386,9222,398,12447,7431
+,623,7765,339,745,311,6657,6412
+,1838,7099,4215,2216,874,2773,11421
-,2114,5093,1100,380,8288,1331,12173
+,10998,211,5427,1204,12571,3949,4086
+,9580,5649,10148,8414,6733,2114,5790
+,1216,2600,6434,8921,5673,1762,755
-,2961,12873,4346,6006,11361,498,1992
+,11667,11856,5431,7616,3509,3670,4143
+,11904,4364,7999,7923,9227,11024,8270
+,4618,7451,1590,11105,12336,467,2429
-,1960,7429,7563,734,4273,3062,7525
+,1412,10383,2868,10459,1086,6880,12454
+,12372,692,3988,11979,10094,2440,2332
+,5139,3172,10898,2593,1896,4694,10701
-,7696,2944,5386,9222,398,12447,7431
+,10305,9625,7450,4754,8361,6114,12168
+,7107,12349,12145,12770,1831,3260,608
+,1103,11258,10728,1764,11340,4686,5975
-,7687,4428,11353,3964,6401,7497,1936
+,10883,5872,6704,6774,3027,11171,8952
+,10309,2160,8971,2940,5377,2323,4931
+,7861,6849,10740,2786,6714,8118,11467
-,2953,3983,6524,3607,6512,8236,11790
+,5505,10207,454,7046,6454,6259,12682
+,9024,5544,863,3355,11552,12793,9408
+,9961,3835,883,1785,4531,12417,3614
-,9964,12445,2747,10675,3565,8786,4819
+,782,9203,1854,11824,3047,5874,9336
+,11010,17,5242,6586,6035,11468,11589
+,7285,6803,7231,8632,10769,6812,1005
-,731,6360,6655,415,10367,12058,1356
+,5983,4461,916,7835,931,3792,5820
+,4626,8685,2317,5396,1234,12641,9533
+,6589,6864,10550,11463,9581,182,1907
-,5389,11576,7132,8145,1775,560,3854
+,1886,3896,4860,7931,1565,2526,8572
+,2749,5111,4031,1815,464,5408,5480
+,1415,3298,9491,11729,2438,5694,4729
-,8007,5053,10918,11197,2445,12150,10385
+,6303,12333,12502,5975,11325,8518,9659
+,12415,10289,6712,5432,11560,10308,10749
+,410,6698,10590,8662,5787,9949,11889
-,12748,4662,4843,8505,7287,12366,4342
+,3137,7256,10541,8812,3663,3827,1978
+,3351,10234,5209,9913,3290,12195,6974
+,1868,10288,5945,4578,352,395,8016
-,6924,10666,1774,12175,9871,9124,5426
+,5155,7226,5048,2643,11286,9523,859
+,2156,1242,2215,320,11850,3503,1886
+,11917,3112,9013,11328,10886,12270,9251
-,8532,4984,1181,5777,12564,12119,6269
+,9911,7363,4987,10954,2445,189,620
+,8680,10199,8742,7018,10287,1959,1796
+,10151,10004,12840,4588,3475,10844,262
-,457,7644,921,9935,7117,11214,10181
+,11794,9897,10340,5201,6481,3700,9207
+,253,9520,12992,4957,5932,11260,10733
+,3219,3794,3668,4693,3036,10624,12518
-,4990,11959,6048,11173,10435,12264,10168
+,8041,5707,2342,6180,7563,8360,10370
+,4827,9590,7296,12186,5654,236,12938
+,10635,7370,2784,9835,1684,2906,1036
-,10091,693,3708,7720,561,1034,2309
+,12241,9347,12350,8437,9324,11987,4802
+,9052,4551,6685,3389,9458,6479,3053
+,4487,11724,9284,584,7009,9187,5572
-,5800,4311,1085,8646,5920,745,11389
+,2288,2763,12492,4618,9491,12353,8330
+,5404,3475,7381,3088,10084,11324,1302
+,11092,11924,224,2558,3412,10971,462
-,10466,12648,11945,1022,11291,3350,10344
+,6367,12782,8596,1364,1436,845,7484
+,5021,5449,4844,581,10156,3302,3452
+,1533,12968,6832,676,10048,1648,6435
-,395,7329,2317,6901,1341,2338,2405
+,3273,11379,5314,12757,7863,7856,2863
+,8495,11426,12160,419,4739,2125,1419
+,8780,6486,7967,8669,4178,7044,6156
-,7950,7120,10435,9886,9079,2042,2691
+,8382,6319,5157,4841,10925,12028,11916
+,4199,4458,11020,137,10826,8335,3966
+,4566,9695,12088,10297,11579,12993,3021
-,11974,3711,3575,5976,6814,8835,8096
+,12095,8081,11697,11004,2622,2172,2522
+,11596,5473,1179,6594,11641,10354,1470
+,2556,181,7438,1445,2493,6820,8247
-,11650,11136,12576,889,10861,6137,5000
+,3163,9131,60,12813,12759,6080,8130
+,2931,4774,1080,5019,369,8143,4410
+,482,225,12237,4902,1727,3076,5214
-,2783,1854,2358,11835,10616,3208,5246
+,1967,11362,2807,10094,12450,3294,5678
+,10589,816,880,11436,12799,9529,9175
+,10866,5843,12674,1377,4977,6925,6357
-,9260,2586,4350,11204,7535,7424,5755
+,10651,1830,5760,7732,11699,12006,2106
+,10332,8776,4231,9648,12821,5091,7055
+,9108,8805,2742,6669,6406,5016,5994
-,9283,2026,2093,7789,93,12509,11487
+,10685,12096,6792,7675,6828,381,10549
+,9997,1948,3911,12879,1620,10570,5012
+,12167,6547,6804,2241,12514,4735,2325
-,11813,5080,7242,3766,1569,6577,3169
+,6165,12637,6399,12693,2660,10423,2013
+,6076,7479,7922,4896,12919,6558,10967
+,7966,1419,1602,6211,1248,6308,637
-,1544,6444,5104,6153,11646,6608,3767
+,11471,8993,3276,9626,10891,11163,7267
+,2164,9069,10960,255,2950,11188,3152
+,2091,6551,8966,10632,3891,4345,12764
-,1577,3523,7547,3311,1635,5025,6529
+,2049,8741,1174,573,97,7522,7672
+,2211,5209,1782,10760,5563,8604,3871
+,12938,11698,11820,4601,9160,1381,10243
-,2669,6236,8739,6896,12305,9487,12920
+,2995,9448,7062,2023,11999,7872,10953
+,3082,1308,6534,12793,4897,11111,7860
+,5992,11270,10520,2731,9762,2379,8215
-,5936,10421,269,6963,9899,3041,642
+,8259,3830,8971,10299,92,297,4247
+,7709,2729,4592,10047,6797,10686,5481
+,5453,8637,4111,2754,12479,1282,1116
-,4262,12589,7387,7648,235,1254,7792
+,11211,943,2292,1812,6454,2888,1443
+,5289,10618,4513,10178,11129,8406,8596
+,11219,6276,2132,8907,6490,3626,12049
-,7834,6738,6615,11071,505,3209,3202
+,5761,1738,3921,2812,6597,6998,10069
+,11622,11267,5516,1486,2754,3319,11783
+,8422,11462,9751,3803,4857,12520,2266
-,6938,2485,4159,12598,11847,1928,6015
+,9836,4692,6987,3361,8449,1454,4068
+,8746,5828,10172,2809,6461,12870,4145
+,12304,3419,7392,2991,7773,10398,5448
-,1443,7586,10433,7301,6951,7725,7881
+,3711,10592,10588,5785,5379,3266,1749
+,2227,12821,4892,7922,2062,5600,12433
+,1671,123,9978,3357,12767,12287,5280
-,4618,7451,1590,11105,12336,467,2429
+,12577,2860,4036,5469,1586,10207,11019
+,5072,12348,8638,342,1303,9820,5089
+,11882,7842,8395,7791,4748,7137,11425
-,9661,8211,11002,3609,7222,910,2827
+,2760,9110,12090,6587,9019,5709,10576
+,12310,2840,3339,1076,5086,1322,6651
+,6376,12736,3700,10621,7807,12927,1915
-,4707,7954,7198,9551,7145,8716,9837
+,5910,8399,1354,608,10815,7279,4839
+,12201,1059,1676,11944,11287,9409,1558
+,10430,3327,2194,4045,5915,9047,10566
-,12620,12488,9346,10972,6875,625,7279
+,4605,9879,7405,5674,5317,4998,3623
+,5635,1243,4408,6860,9408,10206,3729
+,10544,8852,7016,9485,8549,10335,5472
-,7491,1491,1393,2596,9114,2274,7190
+,12707,9274,12664,4437,5525,9988,1170
+,10250,6064,12138,6698,11395,1848,7845
+,3775,5712,11806,3805,3152,12012,5523
-,8351,11426,11541,9265,12352,5275,8732
+,9676,8210,3139,4607,11106,11502,9809
+,11482,10215,6265,8400,555,6967,8628
+,2271,10740,41,3709,4247,12721,5286
-,5157,11065,3239,1386,8201,8710,8999
+,4291,3711,5255,4004,7732,1046,5290
+,9409,3053,8498,874,9724,1213,5500
+,11517,5047,7067,9011,12102,1125,2185
-,282,5735,3604,7975,2642,10475,6970
+,2173,2868,6010,8585,11349,0,2738
+,12753,8135,8841,13,7412,5620,1630
+,6018,6092,7431,9497,9389,162,12997
-,7285,6803,7231,8632,10769,6812,1005
+,186,9030,10175,9182,2760,2956,3506
+,7954,7436,12457,12637,7292,2427,7528
+,12840,5243,11462,6531,1100,4893,1596
-,168,6767,2652,8545,3065,11334,8192
+,11741,3026,1734,10315,12741,9866,9908
+,9909,6906,3085,10225,11946,8785,7143
+,2007,1747,2032,5204,12912,6458,10204
-,10870,8431,9819,8347,7497,4204,10481
+,4259,1513,11189,12913,8468,688,984
+,4643,9251,10014,6223,9524,2651,7589
+,12111,147,6371,12016,12597,9481,11881
-,10151,10004,12840,4588,3475,10844,262
+,11242,6428,732,11892,6936,1652,11919
+,2990,169,4168,2564,3695,7405,1081
+,5664,16,8648,5404,11146,5803,12656
-,436,8847,8671,5493,1104,10921,2073
+,9658,4241,12914,6579,8644,12253,5375
+,8294,5999,633,4856,11659,4891,7724
+,11610,487,10373,4340,3443,4906,3198
-,9264,12602,11587,11851,12211,2477,9211
+,10572,7493,11967,2093,8084,5175,10916
+,3429,6425,8393,9808,11408,12647,521
+,12197,7801,10490,1821,5864,2345,6281
-,10846,2987,6465,4486,9904,10382,1063
+,6183,1468,510,3162,7884,8159,12560
+,5049,8960,2927,12687,8135,9791,3148
+,3971,7271,10704,7071,4302,9661,8517
-,4475,10975,9387,12233,3128,10852,1840
+,7430,3479,10258,527,6086,10930,11143
+,4883,3713,11502,5719,12707,1806,10651
+,3536,9730,498,8797,209,10021,4556
-,11242,6428,732,11892,6936,1652,11919
+,9102,11215,249,12823,1839,8246,9556
+,9190,7052,6737,4965,1030,6844,5662
+,9357,1734,7336,8578,7469,5985,1819
-,9881,10302,7368,7945,3800,9036,6060
+,12316,9148,10261,7435,4731,5852,397
+,8398,9031,12379,6213,615,208,2236
+,1915,2051,2087,2685,71,9509,10891
-,7762,4206,668,7500,4244,5286,7946
+,11707,9493,1696,6267,3376,5121,11224
+,11108,9779,3405,2434,159,9718,9263
+,615,1315,9702,10840,12489,8030,4740
-,5571,4978,7380,8065,2089,11407,3187
+,2512,8731,4048,445,4139,2334,3781
+,6713,1472,8410,9747,1976,811,9590
+,3071,4048,6630,12734,1147,8810,10298
-,10956,4648,11108,6361,2666,3913,4807
+,4373,972,8715,6161,2169,4362,9224
+,7549,10811,2559,541,8002,12496,8119
+,3336,3716,7821,9370,11786,513,3732
-,8440,1914,10862,1209,7580,4338,2792
+,4055,7800,631,12257,8142,1412,9733
+,10015,11460,7008,12103,704,12292,3832
+,7932,4943,309,7899,6610,10972,4117
-,7608,6340,10713,12933,7845,360,5903
+,9636,6832,3981,5110,7810,79,2260
+,7560,2963,11381,2704,7929,1832,5954
+,6332,10425,7089,296,6293,887,4998
-,9909,6906,3085,10225,11946,8785,7143
+,3620,9282,12127,3271,969,4821,12323
+,9802,7561,8056,2668,12953,10132,11648
+,11573,12142,2755,4005,5720,3943,274
-,11916,1477,2157,3602,3860,11509,2180
+,3001,531,3029,8068,11254,5452,11285
+,2996,7957,4875,9102,7733,12372,6070
+,12809,8212,6286,12747,7496,5964,10347
-,9453,8386,5688,9384,11021,6734,3079
+,4091,2563,6845,5216,5626,6131,11933
+,9647,9013,1888,8549,4492,12244,11825
+,2367,8997,7153,12626,2661,2029,484
-,3541,412,7051,6795,12558,8627,2583
+,10713,5521,6839,5480,3547,2700,347
+,3695,1199,10029,7015,10118,7887,11633
+,8851,9523,11276,11921,5105,2682,6570
-,1533,12968,6832,676,10048,1648,6435
+,10985,147,12985,6048,6562,1670,12725
+,7796,5914,5942,7031,9670,5473,3840
+,7624,7,2666,9723,2625,5890,9732
-,4848,4854,7059,11982,5687,12936,6399
+,1480,12970,10002,1145,2089,1422,12342
+,9707,6797,599,332,2921,3825,11928
+,8944,10303,8682,11054,9264,9932,11291
-,10698,4860,5403,12040,7256,7503,2214
+,8711,696,11704,4067,7236,5403,6581
+,7917,1897,10382,614,5132,7109,9679
+,11801,8836,10170,601,9691,3024,7521
-,5632,10380,2556,10472,743,8165,11508
+,317,2545,7123,7843,5722,161,10637
+,10964,11779,12515,12755,5270,509,1698
+,5424,9144,10332,2655,11294,12535,12180
-,8654,8088,9931,10111,4881,5739,254
+,2683,6072,12374,11995,6394,4792,10905
+,6177,9946,3583,1507,5170,1158,6112
+,157,3240,3063,902,12779,7157,2174
-,6550,8284,10662,2124,11068,7328,8409
+,10394,689,1253,2783,1535,4330,494
+,4954,9165,7007,3123,2442,887,11099
+,4052,7592,5601,6681,4977,5031,8376
-,5649,12513,2328,10483,4285,5715,2439
+,12090,7864,9375,12359,10242,11724,6141
+,11930,400,12452,10502,6979,11231,9162
+,12419,4824,9274,9004,7246,2296,7751
-,841,2012,4383,7471,9837,1102,4306
+,9341,8514,3191,9748,5309,5725,82
+,4051,10802,4271,1900,3618,6408,8228
+,4691,6788,4293,6117,12531,2509,9955
-,10174,12335,1526,6503,3823,7722,6390
+,6810,8649,6806,12600,9005,4604,12209
+,10034,11294,5195,6487,4206,4987,142
+,4495,3750,7250,2890,10328,5843,6709
-,8845,7676,9111,8325,1856,1012,139
+,5833,4318,3724,10619,11479,6305,3137
+,11046,4748,7876,10654,12841,4047,4921
+,7612,5515,3377,11109,4936,11689,6874
-,2595,5788,9677,2119,2367,7169,6852
+,2905,10647,6458,1269,10519,8712,8932
+,2201,12462,5637,3867,10967,12786,5025
+,1843,1764,2889,12773,12537,11886,5746
-,10360,6360,4347,7712,813,1733,8861
+,6693,7,10139,48,9963,9793,4645
+,10621,8101,2369,2120,12672,113,8510
+,6468,11826,9408,11545,8944,8216,10244
-,4304,11515,3528,4298,8245,8702,2029
+,8217,2760,12162,8155,1170,5791,9622
+,4037,2448,6732,8256,8896,11602,1584
+,12191,9277,8729,12116,2773,9035,12349
-,9396,875,11897,7650,4275,12615,9533
+,12406,4619,12874,10502,244,8714,3229
+,3885,8595,10296,4828,11941,1868,1707
+,3650,11152,11112,5581,5266,2881,2112
-,2017,5854,785,2606,2753,1841,4063
+,12929,3198,5218,4230,11552,2340,7737
+,9805,11408,7282,10274,4980,2170,11134
+,11334,1507,11952,1568,1558,2047,5641
-,2161,9414,9986,5403,844,10158,4145
+,10476,6618,11220,10608,1554,10298,4632
+,3207,11873,10377,3672,2118,3290,1919
+,5369,1980,5250,9019,11730,7185,5856
-,2548,8253,11405,12515,7924,3988,7948
+,5641,8796,7717,11209,3978,701,422
+,3062,4567,7564,2660,10571,1199,5915
+,3557,1600,459,1962,241,10283,11703
-,9047,8741,8994,3675,9002,5349,11007
+,3430,8331,10185,8153,12193,4309,11873
+,8814,12831,8302,5337,11795,10588,12637
+,5340,400,2041,7419,7913,7046,4717
-,11127,277,2182,12584,11018,10153,10924
+,9463,8943,10967,8043,6255,3421,3436
+,583,12216,2385,9453,542,4731,7736
+,12908,864,775,8214,12042,8037,9584
-,9798,10082,11330,1866,6313,1038,7960
+,3180,11190,12575,6585,2485,2162,9709
+,10603,9389,4157,7585,3330,3053,1450
+,12779,8208,2320,3899,10433,4242,6899
-,9380,12732,12846,6028,9933,3221,11900
+,11735,3049,9575,755,10582,12538,680
+,38,5156,5314,2699,2691,5343,8728
+,10959,1793,5610,6921,5389,6903,9987
-,8597,2939,6784,10760,7322,12540,980
+,10688,4126,6825,5097,5703,10433,8345
+,9834,3369,10541,6258,2189,3597,7826
+,5753,8158,62,5507,5412,12436,10604
-,10034,11294,5195,6487,4206,4987,142
+,7616,1736,11625,6456,3796,2635,6249
+,8471,10932,7232,4274,9177,5478,11377
+,4570,1332,1090,8996,3394,3132,2194
-,5536,5412,11874,2251,7849,7439,12073
+,3127,3829,8200,2059,5284,7238,3549
+,4061,6589,1219,5173,6290,3687,9965
+,4273,5633,4705,11617,8562,6527,12851
-,5940,794,2527,2207,4885,1288,3801
+,8665,5234,3914,223,9406,4201,3197
+,9763,9461,505,11011,6224,9608,719
+,9032,2571,5187,5272,8929,11068,5600
-,6937,8148,4647,12917,6312,2461,5534
+,6239,4507,12981,7405,9422,6497,1270
+,9655,12077,890,7115,7015,11276,2384
+,12157,4257,4790,12367,12195,7722,9344
-,3082,1308,6534,12793,4897,11111,7860
+,7446,6269,11003,1600,10329,1942,4421
+,4418,551,4669,7876,10659,750,137
+,8482,2980,7540,3934,12234,10831,10019
-,2678,4194,4391,5701,6755,11319,8280
+,4939,5633,1504,9644,214,613,7238
+,8625,2654,4231,1900,7005,5580,9263
+,11946,9533,2586,12777,10767,4686,12808
-,3773,2841,1006,4210,385,375,2950
+,11977,2285,3705,1604,5036,43,9672
+,4159,5730,1212,3161,5888,6588,389
+,4479,11930,763,9885,1900,5842,10524
-,11057,24,1498,10983,394,9755,3826
+,6591,8384,2188,5623,845,11758,5346
+,920,12677,7988,12224,8584,7551,2609
+,4452,6779,9960,33,9157,2847,4836
-,463,9582,10204,12383,730,5037,12299
+,7784,5489,11074,12463,9490,12658,7345
+,860,12228,11332,12512,7640,3048,1877
+,7868,9869,7033,4183,9976,1197,2132
-,287,3773,1282,7944,8946,5888,6791
+,11647,11075,12775,2640,11415,4346,6906
+,8204,1250,959,1601,12815,9030,12586
+,9508,9672,6001,2344,1846,3255,1534
-,1387,6026,3541,8837,5102,5358,11787
+,5161,3954,6808,5237,9998,610,2772
+,2904,8223,12428,11806,4353,6586,3224
+,11441,6808,4536,6568,1831,12795,10223
-,4570,1332,1090,8996,3394,3132,2194
+,5422,12423,2136,6360,138,11335,3168
+,11048,223,9029,5315,6229,612,8825
+,12315,5398,9245,2040,8152,9104,10248
-,6651,1782,11155,5235,840,6098,4277
+,12179,10183,3862,9080,4854,8849,8310
+,7117,1782,2461,5395,1252,9771,6617
+,6669,951,1670,8683,6157,4362,1471
-,10700,6317,6196,5477,8670,5901,1792
+,1850,8629,12761,7183,7025,10107,1176
+,847,6259,8541,10613,4775,1282,12964
+,6245,4636,12320,11989,10402,1899,11544
-,7531,4021,270,533,3393,4710,10556
+,5378,7198,12551,7700,11195,610,9033
+,12833,11839,7833,9970,3063,10172,5421
+,3027,4335,2678,768,6214,12946,10002
-,1071,4504,10687,9711,7968,9150,8885
+,715,9554,1810,9926,9878,6137,9009
+,10389,6156,12486,8197,2400,10024,10927
+,678,6660,10214,3077,12276,11051,3392
-,11301,4811,9847,6093,5647,3067,10691
+,7335,8071,12958,8269,3554,4139,12376
+,8423,9889,3099,5331,7462,12170,4321
+,5824,5083,4332,2220,7029,2543,3582
-,5641,8796,7717,11209,3978,701,422
+,8295,7217,5340,9293,5977,3149,5719
+,4611,1132,12413,1942,830,7395,9044
+,262,5618,10118,4325,902,8855,11264
-,9423,594,11437,5394,6291,3410,8921
+,1986,6455,12672,3113,6795,6180,288
+,5436,11395,6675,3400,3166,10497,9410
+,11792,10555,1740,1727,9620,3050,4386
-,935,206,8484,7950,3862,11136,4063
+,10996,9604,12114,2233,472,775,2944
+,9985,8522,6897,5684,3221,8096,9396
+,10338,3098,7535,9165,4305,4703,2624
-,7200,1043,5363,5936,9052,8027,6154
+,6515,9437,3680,10891,7202,10582,3035
+,2432,10017,8642,6668,2792,10947,7109
+,1130,6781,12129,12684,12753,10135,12029
-,1962,7496,10005,3072,8195,1627,6856
+,12679,2426,1373,12228,10809,12954,7187
+,3288,11762,11106,11436,8052,9143,8282
+,10541,5955,5803,10985,8826,9062,30
-,12223,9783,3222,10123,5578,7266,10414
+,702,3830,12690,172,3268,11523,6528
+,3170,5671,11871,2736,6456,774,10817
+,12760,5196,423,712,1618,9587,12789
-,548,9006,8763,9778,9037,1160,8304
+,4549,4943,964,7025,12006,10218,3362
+,8983,3097,7043,981,10124,624,9527
+,12711,4547,8369,12187,568,12477,5776
-,4611,1132,12413,1942,830,7395,9044
+,7439,301,8140,3959,3920,8836,7109
+,9847,7827,1519,5954,4148,8837,3461
+,9082,6989,12962,10754,1668,3004,7714
-,9858,7664,7092,2635,11600,8941,10465
+,5749,3755,12703,400,4040,11200,9200
+,10610,12290,6433,8055,6110,3590,10972
+,6054,11919,4154,10059,11321,12081,8336
-,5479,12458,8298,2353,10062,553,7281
+,2731,624,7371,1198,2170,2227,9375
+,9369,1458,11023,4044,926,5890,4879
+,4834,1472,2051,4628,3242,757,7770
-,6084,6430,10857,12800,12741,11997,12844
+,7065,261,10390,4594,9084,6211,4467
+,10248,11721,10288,9783,742,5146,2716
+,10768,12371,3723,5007,5556,340,12309
-,3779,50,6470,5816,4197,2085,12647
+,11933,206,195,12482,3735,7397,2740
+,8594,12481,7347,11124,4547,8863,26
+,6235,4177,12644,3888,5594,5716,9874
-,3952,3379,11560,1876,8933,7806,3400
+,10850,6308,10922,9699,4236,9694,1406
+,6180,6953,8662,1078,983,2506,2133
+,1971,4900,3893,9063,12822,11337,4686
-,7915,6765,4056,5460,11829,5569,4925
+,11863,4438,8089,8373,5342,1110,6410
+,261,4338,3324,630,10566,5909,11734
+,8349,4098,12966,249,4152,184,5286
-,12090,7864,9375,12359,10242,11724,6141
+,12117,453,5385,11697,10118,11560,3401
+,12306,7115,8988,8418,10548,9494,4787
+,5863,314,11724,3419,519,11540,3715
-,9176,12475,4566,3907,8237,12582,11160
+,10064,6630,11829,12228,9637,9532,6989
+,2496,7547,8014,12165,2033,11464,6299
+,2104,8474,8997,6152,11111,3714,6950
-,7921,12245,6519,3154,9858,8415,5196
+,11997,8803,5663,5403,4554,4018,3097
+,12541,575,5036,11545,8935,6461,8024
+,7605,8557,7310,4823,12639,11420,2289
-,5135,837,10612,4621,10255,12608,5594
+,3210,4267,4791,1354,8114,5385,5803
+,1612,2510,6652,11618,8629,4316,9206
+,10149,12758,9662,6022,11658,2654,421
-,9050,2791,4002,11624,9675,12050,11346
+,10396,5171,7907,5401,12874,9013,12845
+,1296,5331,11974,4857,2001,4444,2079
+,12059,6066,1071,11299,10377,12715,1648
-,8063,737,362,12699,2379,1518,9527
+,9860,7135,2420,5476,1944,6284,11842
+,9023,10461,11271,10063,1716,5245,4812
+,9560,12735,8463,6185,8292,2067,4110
-,3722,2192,4076,2827,4012,1939,6040
+,9178,8449,4318,2121,677,6263,6114
+,814,6521,9294,11119,11554,3883,3700
+,10272,12995,9070,12055,3546,6594,9641
-,9007,392,12580,11420,2120,11475,11246
+,3401,9886,6776,11807,1791,11081,7652
+,11567,1645,10195,2997,4086,6374,7088
+,1563,4602,3718,5413,2398,221,8862
-,10340,8888,8172,8719,2874,8244,8263
+,7579,12458,4617,187,10074,2581,4663
+,377,3653,620,869,1605,11855,8300
+,12999,9071,6304,1013,6857,10520,3599
-,1062,5676,7536,1822,3747,7253,4355
+,1141,4769,4589,2933,4143,8568,1723
+,9688,8794,8107,2733,37,2518,7808
+,6879,7091,6608,2365,11213,5402,6697
-,8786,2261,8893,8315,7859,850,9786
+,10056,3878,9084,776,8486,6696,2862
+,532,7169,3649,1136,10457,9451,1919
+,8756,3353,8574,3354,12638,8073,7972
-,8059,1474,12797,6597,5251,4919,8396
+,3007,12652,13,5148,2578,7421,12392
+,780,5212,10242,8458,9946,2825,8115
+,1833,5957,4486,1919,8593,11736,6661
-,7898,10505,1380,6723,2643,11390,9831
+,12777,2409,1441,6062,5599,1859,12798
