OP,A1,A2,A3,A4,A5,A6,A7
+,1277,10584,10897,7595,10348,12200,6723
+,4667,5434,10389,8793,3337,12984,2668
+,12724,3126,2355,7967,5571,12722,8878
-,6714,4048,6177,1389,312,309,12242
+,6887,9164,1242,9716,5421,98,1336
+,12663,8946,782,3925,9397,3973,9490
+,5187,5675,8859,9527,2552,8024,11949
-,4905,8122,3748,4721,3656,11561,10066
+,10241,9327,6412,11363,12044,2991,3771
+,1132,10427,8152,6780,9902,4548,10760
+,5515,199,6236,5195,9883,1242,6953
-,1622,7653,11287,4410,147,6105,9511
+,5211,11075,3153,3157,1990,11002,1191
+,12100,8715,6212,2434,3058,10028,8411
+,12420,1258,7946,1262,2185,5728,6897
-,9594,2836,8897,7504,2423,11783,7657
+,5752,4768,4870,9048,9123,5200,2099
+,10426,10363,1383,6251,2158,6656,1067
+,2142,4731,11700,570,2478,2781,623
-,11756,8076,865,8630,3183,372,3965
+,3802,6484,2431,6625,7105,2441,993
+,5922,9330,517,10312,11744,2262,12157
+,10842,2432,11706,8357,1097,11215,7461
-,8199,7869,7258,9774,207,11323,7001
+,11672,5504,382,7694,6277,3822,4021
+,6702,9016,12410,5322,11593,12092,7498
+,8881,4906,11687,218,2391,7983,9150
-,11656,4228,7748,9389,12905,6986,5088
+,745,9524,3609,4875,3264,601,6745
+,7577,11390,8004,7807,2424,6429,4078
+,8671,5082,6276,3811,11015,3800,12771
-,3736,12579,9934,6044,1310,12922,823
+,9895,10346,3875,996,7293,1312,3759
+,4111,5025,6288,2530,10164,4637,5189
+,7999,5243,440,10029,9448,12027,11442
-,8727,12060,8522,7867,5996,1041,5886
+,12893,5788,369,4602,7566,12078,12747
+,2143,10111,10442,6098,11306,10188,11895
+,12407,6472,1610,1302,148,6589,4134
-,4582,11236,3122,685,4214,10605,11918
+,6037,1258,2544,9574,4409,7631,5828
+,6451,4104,12935,4118,8706,12872,11620
+,5709,11595,6718,9112,5553,497,5996
-,9866,9887,9678,9681,5854,8103,12907
+,11706,2993,7436,3342,1420,6364,12080
+,12526,11384,10377,808,1658,7448,8866
+,12319,11098,4273,9815,6294,92,5608
-,11600,5743,10939,2681,6842,12748,7084
+,11852,5709,11011,12364,11459,1097,764
+,7616,6052,3916,9907,6904,6687,7597
+,4696,4365,8117,157,9008,838,6948
-,4811,7590,12822,10599,3710,5261,11474
+,4943,7009,7458,6805,5116,10370,8740
+,3533,4849,4769,3227,10756,3723,4928
+,1906,9819,10046,1113,10855,6331,7218
-,11969,12568,11437,12403,9648,4840,10027
+,753,7786,5711,5876,4401,4448,1475
+,4170,10252,7559,10035,5817,9032,10722
+,7110,3213,3401,4546,9106,5173,10056
-,12019,5003,682,802,4496,10154,433
+,4091,12274,12033,444,9974,11291,4501
+,1216,8583,6276,7541,12462,12124,918
+,3912,12065,3963,3339,253,8091,11436
-,8098,4084,6375,8433,2403,10018,1811
+,10249,6775,12337,5691,9251,8590,1503
+,2723,12345,12821,256,11465,12596,1294
+,103,1823,7442,10573,8898,6792,1950
-,2840,7147,8869,6653,9258,4819,4798
+,1544,843,10169,1093,887,4969,9425
+,5442,5373,12683,10038,11270,1664,6593
+,5020,2683,12546,4290,1748,7559,948
-,7071,12088,189,10792,6780,1883,6280
+,4388,12461,3102,10024,9210,6569,1072
+,8863,3742,11654,3800,617,7047,10825
+,5239,7061,6406,6152,9763,2309,4007
-,7151,2313,11069,6808,179,7811,8896
+,5557,5852,9245,1843,11393,8809,1925
+,4227,8652,1387,4589,7624,528,8714
+,6883,421,6791,3871,1563,5820,5012
-,3998,11078,5715,6613,5318,6060,12769
+,7860,1275,580,11571,5829,6767,6966
+,6215,45,2539,8401,9180,3681,4594
+,8188,9585,10488,5680,12176,6272,5152
-,11188,3639,6376,1076,10297,4260,2930
+,1809,1357,8200,7755,5822,4659,5894
+,3141,4159,11135,4159,3474,1158,3579
+,2190,4464,6740,4308,9468,7665,9479
-,10653,3713,7159,3305,2197,99,3746
+,9213,1564,11037,2987,12163,10493,8766
+,10128,10791,11835,10615,10321,2397,9586
+,10057,11627,1110,2783,2197,6867,281
-,2975,8766,9136,1939,5987,6193,9479
+,12809,2161,3556,256,10449,1876,3636
+,6976,3623,12406,11389,3220,657,611
+,5790,11188,12842,10256,7140,646,9685
-,2193,8444,6681,5529,6782,3739,9678
+,1431,9713,4358,2996,5955,8218,10491
+,7406,2128,666,8685,2856,10130,2044
+,6154,9613,3629,2357,9616,5427,10083
-,799,7414,12441,8738,2701,6161,10882
+,7382,5214,2140,8609,7991,8920,4052
+,1292,1959,4015,3755,4686,12893,10579
+,12937,4567,10901,11630,10633,8445,5956
-,4095,12658,5765,5031,4058,6878,6031
+,2571,8854,6293,416,386,5970,4544
+,4819,12526,3215,10960,11734,4209,12458
+,4779,4854,1050,1006,3663,12165,9063
-,5779,2942,1305,4771,7440,2571,12263
+,12583,9601,8207,7698,2643,6923,5752
+,3477,234,4822,10894,6490,5256,11509
+,3094,5578,118,12277,7743,72,686
-,3365,7883,1724,10913,7942,9562,4221
+,6585,6228,7936,426,10703,7167,2212
+,5715,5273,755,2058,629,5572,3771
+,3327,11704,2554,643,3456,1836,12762
-,2987,1188,10770,5482,2240,6980,5848
+,1276,12533,7782,1156,5536,310,7253
+,36,2463,10318,3504,5974,10311,10796
+,8313,6676,3937,6600,4476,2938,578
-,6501,1034,2826,12633,1447,183,2493
+,2399,12972,2777,2026,4584,11120,12774
+,5075,7264,3046,6109,2734,7075,7605
+,2647,3182,4966,5291,2698,1453,3988
-,2460,11511,6826,7740,5261,3832,708
+,850,8997,244,11963,8794,4963,7850
+,5071,6775,7444,6778,3687,5062,5937
+,12850,2961,12409,4000,11863,11472,1898
-,4161,12920,4816,11589,4909,873,7950
+,7368,4101,12485,10723,3871,7062,2090
+,12448,2220,10702,12296,12404,4133,9745
+,7353,12563,1488,3246,5282,4004,1502
-,5996,2757,12730,9271,9922,7477,4625
+,7206,496,7761,2834,4721,7721,86
+,1404,8505,8562,11477,2205,5589,10430
+,5467,3628,9333,6182,4434,4272,4040
-,6818,3784,6505,9451,9916,10386,4330
+,5897,4132,626,3549,5441,1268,9627
+,1244,10810,9312,122,1524,9862,684
+,10040,6924,12711,11116,4801,4688,5706
-,2453,9752,8421,8074,4121,103,9850
+,12103,5268,2563,11680,8748,9791,10775
+,11647,11412,4338,9952,7964,10131,5635
+,3382,10404,5755,10743,2663,7663,12348
-,16,9820,4487,6313,7484,7379,971
+,3763,10273,2216,420,10819,6774,49
+,10070,6754,12125,8693,6712,8548,9260
+,4774,9772,2722,6427,3149,489,1198
-,7161,921,10819,6718,6639,1585,5235
+,10814,2066,1316,12739,3064,4314,9640
+,2805,12817,2129,9451,6916,7056,12748
+,12281,2077,476,10701,6979,11587,7347
-,12203,4095,8697,5178,788,3268,11673
+,6956,6009,8334,9947,5967,2107,11497
+,5248,3461,12177,11423,4072,9169,10299
+,5870,4550,2029,1878,10199,2516,9943
-,3880,1072,4573,12205,10735,9913,739
+,6908,7154,2554,9108,8132,7289,6324
+,8901,749,3562,9665,7592,11166,4787
+,9087,7123,11169,3301,3217,5106,968
-,2820,12714,1356,8601,12812,9599,37
+,9397,12848,8708,5170,2716,4056,1588
+,10580,12436,2540,2241,6778,2950,8496
+,6636,846,6685,8862,9914,12416,1206
-,9169,7307,1636,3964,2088,5751,10743
+,453,6702,12334,10849,9174,2523,11115
+,6953,11462,5812,10087,4030,10331,9324
+,294,10917,4825,10582,9199,7737,2593
-,7882,10246,3300,5411,4604,6619,9421
+,1830,6722,10326,6643,5277,7421,2917
+,5525,5466,1085,4538,5298,1201,7746
+,11780,2528,12819,4609,780,8156,1524
-,5972,4527,6258,2678,6170,290,1915
+,6980,6223,11183,11687,10607,5800,7612
+,9344,2980,9337,12698,1482,11019,6772
+,10260,2846,3314,780,39,2333,3197
-,4699,6232,6069,11074,5793,4299,5409
+,5501,5006,4578,5886,9046,5956,7726
+,2903,2294,1403,7137,9789,2802,4509
+,9371,10797,6257,1534,6701,9811,585
-,149,3668,5262,5309,10904,10541,11993
+,9883,2437,1931,5606,7482,841,11447
+,1374,4809,12506,2438,11915,4277,9556
+,5534,3264,401,6686,7481,10750,10353
-,419,8883,5296,2151,7122,8833,2152
+,5259,2807,599,7764,3598,631,6884
+,1941,4233,3249,12303,4140,1885,7605
+,10158,10457,1764,1346,2645,6470,8124
-,2906,4599,5197,6108,3985,4482,6662
+,8934,2874,10140,7542,6455,483,1887
+,12183,2555,926,7452,3311,10500,2110
+,9833,10605,6770,4211,1072,2429,9152
-,9833,10605,6770,4211,1072,2429,9152
+,5875,4530,12541,9963,152,2861,342
+,6855,9369,5563,8569,6023,10680,9
+,11219,7743,5249,12658,7462,4983,8305
-,8830,7260,11484,11772,1904,7479,3932
+,9790,1716,1226,9566,6867,12012,8769
+,5323,7193,1626,5805,2654,1489,2649
+,9160,10339,4743,12730,1298,6798,12579
-,11805,8149,5352,12253,4664,12927,11791
+,11572,11348,9986,5021,5595,6378,6727
+,830,7257,10117,576,3942,6786,575
+,8127,9126,5192,8452,10957,3485,10530
-,11161,5931,3209,1474,10764,7159,11403
+,3797,6162,10296,5620,7968,4775,11494
+,979,9912,2175,6800,5224,7088,3515
+,4884,12688,10819,10414,1209,10740,5767
-,6483,419,9246,12782,4546,2568,4569
+,10748,396,10685,7421,10581,11062,4866
+,8691,127,1329,10534,6032,7724,2703
+,11362,10709,4194,10148,5257,7694,7683
-,6364,2519,473,10757,9687,4795,1429
+,637,1661,9091,3364,8845,12807,6746
+,1588,8458,6612,7450,11683,4377,2058
+,5231,3047,1983,5087,6645,12995,12117
-,9689,10134,12016,5091,9658,1208,110
+,12266,1025,485,4750,5246,3030,3354
+,6076,2113,3002,7359,8728,210,1727
+,9328,8557,9654,6951,3172,5535,3784
-,7871,7122,2046,12863,1327,9006,11988
+,2060,4999,3839,7684,6051,9909,5805
+,6698,7360,7444,1555,3964,12360,4084
+,9039,6236,1212,8229,891,5984,8300
-,623,9770,6389,4238,12484,3688,11657
+,5629,5854,8724,9680,6928,1677,79
+,7122,5506,6069,4795,5134,11286,7966
+,10076,12546,9458,6914,10522,590,6168
-,10332,4193,5056,499,6313,4087,11886
+,3647,8358,2706,7566,1881,129,12704
+,1271,11996,6511,8606,1430,11028,11920
+,9778,7389,9151,5938,6619,1656,10362
-,12668,10079,11041,3870,9838,11671,12045
+,12278,5828,4965,69,3047,7789,3770
+,10254,9771,8534,976,6528,10301,11659
+,9009,2882,3646,9624,4831,9827,9569
-,6872,1980,3614,2993,2964,367,4032
+,1783,8139,2433,6140,6008,12770,9472
+,3656,7430,12996,393,11178,11491,7590
+,11486,651,10354,5987,1561,6898,12732
-,5857,8901,8269,614,7357,7212,6449
+,2912,6411,7889,8563,10793,593,9111
+,11517,5127,4671,8940,9316,12049,3035
+,12320,1016,12436,11626,7550,5867,12943
-,3374,5043,11223,11514,7703,11989,5110
+,1620,3973,9259,1733,8943,1430,2591
+,10566,9987,10075,508,12420,6004,1367
+,7312,7591,10033,3464,4506,12698,4660
-,266,11664,4508,9190,8039,7539,10105
+,11560,2969,6551,10138,4807,5771,5821
+,9311,9503,7159,5997,8465,8470,3927
+,4633,3551,1065,6719,111,3899,5002
-,11572,11348,9986,5021,5595,6378,6727
+,14,8978,2585,7503,3319,5731,6885
+,9088,12524,1354,12640,10786,6657,10893
+,6412,8933,11015,3737,9071,9955,2542
-,1875,4469,6373,1355,1633,854,4335
+,4268,10429,3971,1130,4862,3575,9327
+,3666,11640,5073,7750,12823,8135,6044
+,2967,4321,11017,5897,8395,7271,9103
-,12893,5788,369,4602,7566,12078,12747
+,10178,12582,204,7868,3646,10853,3674
+,11676,215,7469,9739,2290,6979,10401
+,4085,3865,6180,2325,1240,317,10797
-,11819,5075,12282,4508,9830,9526,4088
+,11648,11395,2283,3564,7664,4260,10998
+,4152,10742,7577,7429,6501,11704,5706
+,700,4496,788,3828,1437,2951,4916
-,12239,2969,3337,8779,12370,8905,11545
+,9870,2866,2442,3218,295,10087,10636
+,7124,8878,3610,1857,7965,3442,2620
+,1908,12642,7508,3373,11442,8599,10107
-,6655,4629,8943,1073,10012,4926,552
+,2597,5671,2738,5812,2944,12426,7754
+,2019,10460,8491,11310,9172,8533,10742
+,1855,5242,7383,2120,8498,5222,4137
-,9372,9624,9757,3244,378,42,3996
+,525,8520,10288,2407,940,2370,4500
+,10871,11855,3062,6430,3540,11237,8121
+,3121,4283,5178,7795,7981,6745,1133
-,1037,5158,1991,12675,6781,6280,8563
+,800,9906,9832,2085,7208,5435,2580
+,7485,3671,1813,3619,9958,1197,11691
+,3021,11056,12123,2237,11292,5629,10270
-,4815,7024,10685,453,238,4922,11066
+,4833,2771,12299,8413,3286,4013,2310
+,12220,4546,9482,581,1171,11506,1606
+,10857,3242,6653,5667,6540,2513,3663
-,5135,6764,2604,4827,10708,3815,3823
+,8944,2057,6217,11711,2330,5739,416
+,11645,3862,2744,8411,11530,4162,6997
+,10297,11077,12742,3388,7278,4485,5904
-,8411,10316,12017,6611,12398,271,4386
+,3996,5416,5610,4810,12764,10086,9445
+,12498,4981,2502,10048,2834,11603,360
+,9673,2835,7327,2656,5838,11625,12315
-,5878,8387,10673,4448,6261,4254,11021
+,10295,4808,2495,12136,1683,8697,9732
+,9647,10479,6993,3816,4729,7005,12115
+,9379,5289,3493,11209,8284,10436,9608
-,10771,8134,5367,7903,8992,1782,1267
+,5159,5169,4081,897,242,6650,5377
+,8889,5175,8512,6873,11896,10156,8001
+,1560,9281,8487,10242,7396,2547,11737
-,753,7786,5711,5876,4401,4448,1475
+,3839,5107,669,12532,5103,4157,495
+,6951,4191,849,8402,5500,7007,11210
+,8077,5598,240,4346,11931,272,8363
-,11645,3862,2744,8411,11530,4162,6997
+,5564,9320,12386,8238,9811,1115,6830
+,7327,7859,8121,328,6253,4107,11840
+,6583,6092,5049,11256,12859,2511,6589
-,1230,10309,5004,3424,7438,10126,12333
+,3319,7844,7976,12491,2061,4169,11180
+,4709,7639,9786,9840,12405,11526,1710
+,2478,10110,2051,7613,912,12954,9849
-,11526,12715,10190,917,10055,9679,4490
+,6708,9529,10048,2228,4957,9100,9714
+,5257,5775,11045,5707,1225,6138,11294
+,1990,4798,12297,10030,5843,3441,1727
-,8603,11256,7141,6479,6708,11742,2920
+,10427,11106,10881,10163,2337,10884,6115
+,9565,40,3287,6057,2318,10329,8032
+,6892,43,3924,8302,4660,71,5076
-,7177,4067,4084,9464,3297,5347,6197
+,7941,5830,5871,4871,3327,11433,4889
+,11866,2476,180,10414,9396,9388,10289
+,6207,7623,12292,3170,10342,8004,2438
-,1032,4095,4168,6431,8271,5685,10024
+,3722,333,795,4225,7645,9280,6258
+,2514,11852,6149,8097,54,1644,5914
+,9564,1243,7655,1211,4311,7312,1720
-,9397,12848,8708,5170,2716,4056,1588
+,11974,12616,11479,9581,3979,10070,5660
+,2991,542,6675,7855,5225,3643,5869
+,7592,3574,2643,3844,8932,3603,8401
-,4912,4819,10636,7724,10988,5520,4362
+,9718,10327,580,11329,2260,3606,3702
+,3211,5687,1971,7144,1757,8988,6678
+,7141,5769,3857,946,10457,1026,5118
-,2892,8926,8439,8301,8090,2902,1707
+,4608,3229,12397,1835,7126,769,6040
+,5086,6874,5755,5107,5610,1769,4738
+,2669,5564,4165,2725,9240,6461,6688
-,9118,6646,2215,9436,12230,4053,5128
+,5872,1738,8633,4749,7770,3611,6762
+,5004,1636,3380,2441,6635,1838,12782
+,9710,12783,6921,3374,8485,4645,7929
-,8574,7689,845,7684,8384,12615,2573
+,8581,4480,8728,11956,3617,1635,10125
+,3992,8060,3375,11656,4752,5260,1467
+,11299,6470,11028,3759,11552,11159,9355
-,6302,12978,5665,8709,5841,11786,10134
+,11605,12819,10092,3451,9191,10828,625
+,8496,1977,3448,12180,8663,2867,7140
+,2646,7915,2260,4424,1659,1666,11626
-,10294,11681,10714,5,11543,2869,1495
+,8594,907,8563,11581,12124,1106,6379
+,8983,7979,4914,9284,11622,1460,11506
+,1046,12299,9653,5497,5544,11761,12458
-,4447,10352,6534,6716,2722,6342,11569
+,152,5586,10010,4432,6066,10106,10475
+,8248,3198,4943,10482,9692,3425,1200
+,9052,12423,12108,7538,5204,11233,9066
-,1715,5359,6045,11417,12093,4945,1407
+,10213,4096,10151,9884,9672,11929,4973
+,5950,7181,193,10220,1358,2230,10748
+,1995,7098,7917,1434,957,4415,9328
-,4376,1764,3981,9289,11310,3350,7333
+,6531,9090,2720,12750,2690,10212,8633
+,10366,7812,3200,9538,2451,5441,134
+,503,9329,7024,4829,6769,1852,2742
-,5004,1636,3380,2441,6635,1838,12782
+,795,9599,3717,12612,2633,2074,9695
+,707,5178,3324,5296,8739,12701,1329
+,9083,4672,3747,12501,4938,7688,11417
-,12228,3075,10091,7225,4996,11252,6866
+,1656,9668,1726,11317,9094,10857,11733
+,5701,223,965,9267,4950,10589,9587
+,5744,4337,9043,11313,9945,7148,2207
-,1920,1455,3494,8727,7220,7089,11993
+,4020,1415,4814,1325,12815,12576,5305
+,3931,1866,7660,11946,6024,3543,2371
+,4004,5337,7586,10079,488,10595,10180
-,9638,10215,3393,10218,866,10736,2378
+,8783,11484,4237,11469,4796,1215,12675
+,10551,5189,7748,7749,531,6382,6072
+,10610,3660,1113,4824,6433,5125,3584
-,4326,12214,7929,12325,9951,8182,7690
+,5755,681,11272,12923,10940,8787,8457
+,6250,977,838,477,12616,4222,12498
+,11718,9352,1681,1259,8625,11178,11943
-,1630,11671,10768,12948,1283,2317,4664
+,10745,1693,2279,4440,1405,3104,12462
+,11759,12949,3109,2359,9736,5640,10168
+,3954,9631,1805,9242,1941,9347,4542
-,239,7616,278,12187,484,11484,6370
+,4900,1010,7118,11172,3081,11898,804
+,7120,9345,9395,6268,4761,4551,9525
+,3164,2909,3800,7162,3446,6841,4070
-,5359,754,1920,4890,955,10590,7186
+,4722,6545,2905,7624,6992,8637,7109
+,12770,8130,4883,5988,3950,6457,4744
+,4366,12384,7121,365,9959,9257,4368
-,1608,5848,4659,5687,11253,2156,3062
+,2201,9723,10077,534,6203,7669,12685
+,7035,10565,4614,10983,964,1529,2568
+,7993,3172,9885,10752,7943,7199,2689
-,4779,4854,1050,1006,3663,12165,9063
+,7977,7318,1110,7654,8054,3640,7330
+,10917,12959,3382,11476,10167,2922,8593
+,11755,8505,9618,11981,7850,4626,9757
-,8989,2335,11632,7433,5116,12199,7234
+,10012,931,10064,10297,1728,6823,10468
+,10362,4372,3711,1938,10701,6672,3186
+,9623,5187,10992,5666,10985,5570,1085
-,10782,1116,449,6710,9,6420,7198
+,1918,11510,998,6043,8690,6788,6963
+,10168,11463,11254,12253,6351,5131,1341
+,5855,9467,2863,4649,2018,1806,7819
-,6990,12020,4816,1122,710,174,12279
+,7127,8975,3045,1216,6387,10272,6808
+,5397,12954,8457,5768,2731,897,1319
+,2377,7325,1768,8620,6623,7342,6132
-,10153,7481,7287,1110,7666,697,2203
+,7462,5893,2801,1240,8600,11016,4953
+,6992,4958,964,5245,11379,12928,9790
+,1051,9456,387,12801,2447,9422,1093
-,8648,10499,6807,11634,11445,12206,11009
+,3514,9078,1751,4777,3808,1190,1085
+,8978,11297,9807,45,4379,407,5080
+,362,12563,2474,6681,752,11102,2381
-,4062,8733,6673,4809,7013,9625,2273
+,1543,11762,11022,7515,3582,1343,5128
+,12344,3326,2983,10137,3175,11510,4106
+,6554,183,2465,2172,2294,2502,10684
-,3711,3090,11418,11889,11486,10929,9106
+,8309,3408,9675,12334,629,2251,2371
+,12860,3852,8415,4924,3530,608,3883
+,618,3607,2289,4060,7051,8671,7222
-,3963,5637,12965,1530,8933,10923,3203
+,2974,9643,7770,11376,12179,5989,12726
+,598,6896,12135,9978,9317,5994,11722
+,7552,3202,2876,2079,3074,354,5398
-,11391,5465,8130,5903,2292,2611,6696
+,5000,11243,5122,4296,5627,5587,4673
+,4663,11766,221,12252,1387,11987,6512
+,1889,1434,2279,1497,10057,6613,1189
-,8170,5134,7385,7741,6996,2757,11412
+,9245,1129,264,12862,9895,7483,4499
+,609,645,7251,8566,4137,11152,8596
+,9491,6587,5088,731,839,10453,12049
-,2493,12142,10743,1386,12919,7014,9177
+,11978,6548,6943,3328,710,3940,6896
+,483,153,4755,1650,3923,12961,9956
+,3591,4218,3649,4935,1460,8267,4033
-,11243,12890,2242,3513,11240,2076,10859
+,10584,6322,4659,5636,5947,2036,9325
+,7637,10114,12023,2041,9802,10614,10240
+,11455,8371,10361,4259,10032,12860,11020
-,11978,6548,6943,3328,710,3940,6896
+,2923,7983,12684,7427,3754,7951,7356
+,844,9508,3061,3038,11338,9249,6226
+,968,2474,4971,2585,1690,1883,5615
-,11663,4176,11709,9433,7012,1295,10601
+,11521,8634,8909,11119,3570,6942,8179
+,1140,3195,10342,3438,12048,4425,10746
+,10979,4315,7427,10084,156,5115,12085
-,10965,10119,5425,7909,1417,11785,5040
+,7115,7874,7166,715,385,5528,5559
+,11590,9950,166,8500,365,10769,1153
+,247,1890,5837,8363,6728,8226,12391
-,5455,6679,7090,4843,3280,7281,2939
+,6183,9152,2918,5769,11172,2093,10106
+,4697,12436,235,4952,5763,4315,11868
+,5963,4354,344,4658,5714,11752,5729
-,2834,1752,5947,7617,11325,3185,773
+,4877,1691,7178,4522,6180,10142,7334
+,5839,3304,7307,5650,1972,8250,8771
+,2836,7354,12349,4044,12104,11688,4943
-,4071,5283,10076,1423,2496,4204,12938
+,4331,2144,7650,8703,2839,4222,5168
+,11003,9045,5441,982,6941,11087,1725
+,7239,5562,10130,6566,1288,4016,5064
-,9867,5567,6415,7441,12314,3404,9373
+,10390,733,6577,706,1756,8770,12732
+,9346,9682,10737,7950,4397,1509,5027
+,11855,4883,9332,9925,9355,4968,6467
-,2478,10110,2051,7613,912,12954,9849
+,12048,9005,3369,5835,6192,2152,7591
+,8178,527,6124,2416,2389,6228,9744
+,7958,1715,5060,5026,1076,9798,7519
-,6124,11065,7169,623,5798,9439,6744
+,6824,8874,1122,10761,4708,5845,7234
+,12459,11670,8161,8972,11812,8305,8232
+,1418,12610,10649,7612,8999,10462,9603
-,11268,7072,2544,2778,11716,3457,5827
+,12522,2124,8138,11793,7936,7556,4747
+,5064,53,440,11358,3709,3737,9338
+,6971,9411,5126,9462,2315,4512,7125
-,2472,8770,4819,8397,6320,10803,7553
+,10627,9258,1753,806,9999,9508,12022
+,6709,9817,9836,3971,4018,7471,12505
+,4063,12540,8648,10679,1252,8145,7539
-,1530,12140,12429,9837,12182,776,3823
+,12429,235,5338,11897,7592,4764,12992
+,11127,2126,7564,470,3209,2410,7843
+,2704,2757,5085,6872,10589,10712,12222
-,1570,11512,8094,10488,11917,5862,5702
+,654,4103,12817,2658,11078,7580,5704
+,5505,8047,11629,10279,1816,8335,8288
+,11185,12192,9168,11677,8584,3181,6803
-,7124,8878,3610,1857,7965,3442,2620
+,2490,8465,7483,9695,5236,1855,1792
+,2213,1955,2964,9655,4612,6399,6861
+,11515,4439,5115,3884,10196,5321,1400
-,8703,7437,11749,12474,220,11523,12770
+,5617,5591,6402,6894,12540,8493,8232
+,6106,6620,4258,11727,9565,8292,1500
+,12987,3784,1594,7756,4387,10559,9697
-,8524,4274,12970,85,12504,8265,5723
+,6758,671,6092,4237,12589,7868,2574
+,4670,12816,8085,7524,8643,2554,6636
+,5454,7095,3879,4899,10059,12103,4581
-,3835,1382,7126,1303,4512,9759,257
+,8872,10862,5051,6472,12279,6933,7382
+,2014,9349,12563,2467,901,10048,11721
+,2497,7801,1208,4473,5632,4781,4298
-,11950,8841,5568,1930,5715,6437,114
+,12088,3293,7230,10126,4932,8706,844
+,1535,12845,4244,5150,8812,8577,5640
+,6439,6350,6567,3882,4304,8487,10451
-,1618,12348,1665,10577,2570,7043,8855
+,11287,12589,9845,147,9547,11446,9357
+,11540,10077,8960,2855,11090,6281,4880
+,3809,11677,7195,12328,411,1429,3763
-,9949,3119,9849,2240,12871,1026,2893
+,11019,3978,1221,8105,10892,8842,4419
+,3742,10597,7905,6482,1805,11443,8069
+,885,9557,32,5525,5923,12302,10041
-,7141,5769,3857,946,10457,1026,5118
+,11101,4049,3379,8234,8618,9133,5399
+,261,5667,3723,2310,5051,10062,12903
+,7681,10316,10767,3317,5442,10542,7028
-,12269,4189,4262,9949,9014,5852,12409
+,11798,2817,3981,24,3884,10942,10716
+,4354,11290,12377,5837,1882,4392,241
+,8410,6198,9413,2067,7608,7740,3930
-,3722,333,795,4225,7645,9280,6258
+,10435,1742,11769,1994,8986,536,12398
+,12399,12184,10817,6371,8502,987,12144
+,7884,8835,11788,4864,4810,2699,3537
-,2452,7212,6076,1895,2784,70,4195
+,10587,7617,11406,7609,6345,1005,2721
+,3188,7935,2419,2448,2806,2220,8795
+,568,12968,5056,7850,9317,5778,5286
-,10356,3583,12515,2129,1441,12168,1635
+,7876,6672,7239,2126,8577,11514,286
+,8190,9422,3364,1926,6715,4534,4943
+,7307,3697,3351,9831,6545,4092,1498
-,7241,5184,2210,10013,9899,1611,8
+,11402,543,4735,5998,11167,6365,8499
+,1093,1566,3945,3094,8242,1085,5088
+,9738,11151,9202,8097,9672,105,7920
-,11175,7123,11511,1105,7366,7233,9872
