OP,A1,A2,A3,A4,A5,A6,A7
+,9521,195,10441,11000,1569,11590,9851
+,12963,9378,8865,8289,1120,4342,9044
-,10755,9342,12464,7979,3266,3427,10152
+,5952,3897,2496,2037,2867,12476,11349
+,3637,8883,6329,7366,1738,4416,10692
-,2289,9476,5702,2387,9398,11966,1053
+,5559,9087,10548,9665,274,12506,9216
+,7002,8641,9696,2296,10520,1212,3325
-,10320,8834,809,7852,9385,3860,5138
+,3918,8260,10875,10420,4126,11374,5076
+,12580,6640,11699,10775,6304,4480,7716
-,196,11699,7513,6765,6046,8962,11897
+,12920,8840,9972,4218,12802,4545,8436
+,273,5680,5025,6710,10904,10300,1523
-,4757,6387,10582,5488,7048,6806,10221
+,5067,11395,3504,3705,3205,3046,884
+,163,12668,1988,8267,10856,3895,10045
-,1810,8452,3006,8233,5982,7765,2614
+,1337,5643,26,9774,664,6506,962
+,3237,4119,12781,3530,11425,6164,9531
-,9978,2179,7432,734,10328,8825,244
+,1908,2521,1957,10587,4372,1491,1312
+,2188,1148,7978,789,7382,11761,7591
-,459,845,2547,9089,6792,3922,12063
+,11374,4345,7250,351,7126,3478,9080
+,6046,9049,3492,11148,7735,8337,47
-,7112,4744,8256,6186,3852,9569,697
+,3378,6375,1422,991,2262,950,9013
+,1298,7338,2973,5742,5477,8956,9367
-,5431,3952,6702,9319,4529,976,6920
+,10195,1994,12388,12843,12529,829,3044
+,11127,10558,4145,5874,10133,9573,4646
-,10052,1000,9811,3331,7873,7894,12822
+,10782,3031,9697,9699,2812,11842,3293
+,7125,10723,9751,1594,10517,5546,6519
-,10820,11690,7561,8294,4808,8973,10747
+,1068,4897,9825,5234,6679,4570,7570
+,10116,8827,5386,8983,8779,9341,3805
-,10323,10455,3318,6927,8210,863,3201
+,1033,4719,8469,6075,11424,1339,12054
+,5908,7784,2494,8489,10519,3646,10885
-,2357,10769,6837,8285,11141,10919,9477
+,9426,10709,3277,12401,3593,999,9891
+,5261,2625,841,9528,10321,2472,8533
-,7487,7372,5582,10881,2837,4658,10333
+,3941,2427,10891,10047,417,8992,10786
+,1486,294,349,8601,12069,8858,3559
-,11314,10195,8382,11197,8911,12010,9887
+,6284,12165,2221,3719,10274,9611,1864
+,11233,6717,9965,4989,5716,7488,8761
-,7125,10723,9751,1594,10517,5546,6519
+,1594,7289,6413,12454,2655,5365,8789
+,8269,1318,3532,5921,3606,5401,5583
-,6731,12448,7768,2039,8449,5507,12813
+,4074,5227,484,12419,6342,4296,11344
+,9020,12102,6679,10719,9236,8410,8106
-,3903,6346,9325,10077,10664,4077,367
+,11105,12165,1632,3750,12054,5943,1015
+,9645,3685,8637,702,7387,5274,399
-,3834,5224,11535,7471,3359,12998,4450
+,6810,7403,12870,9638,10078,3889,4931
+,8210,2761,4237,12530,5523,10678,9548
-,10333,7719,830,5082,2772,3114,12296
+,3104,11527,9308,8552,12748,9421,7236
+,641,1006,5174,2069,6568,1358,12055
-,12458,12647,12191,873,1762,2534,3140
+,7514,12879,3354,8384,2540,6717,12527
+,11107,3958,9416,11538,8308,7378,4911
-,4096,9024,8165,2444,5739,1656,1981
+,4338,7998,3825,4166,2581,4659,2925
+,2761,3926,2852,1595,5442,6838,7458
-,3653,8817,2411,11773,5538,5355,2998
+,12950,9861,2372,10805,3331,6673,1317
+,11361,825,1130,3441,8046,10828,8602
-,11495,8905,3046,3035,9986,1269,1751
+,8976,196,506,9947,11249,53,7812
+,5054,1009,5501,12680,536,7401,10730
-,5142,4602,6660,2219,12604,4883,1946
+,6759,246,12409,3484,11146,53,12268
+,3603,12934,12878,264,1271,6610,3902
-,11107,3958,9416,11538,8308,7378,4911
+,8651,11043,11996,3490,8476,7060,3406
+,7456,9144,10663,10175,283,8278,10974
-,9457,702,258,999,12151,230,2537
+,4672,2226,12769,1898,2442,6264,8064
+,4121,4872,5218,8433,1865,5777,10065
-,8059,5557,4696,6442,10622,9703,8933
+,12922,2389,1922,5603,2521,5836,9743
+,835,12031,4222,242,1453,10814,10024
-,3563,3671,11862,12619,4851,3527,1877
+,1946,5535,3819,8921,11693,232,12363
+,3555,12223,4658,7349,5254,8799,5791
-,11374,4345,7250,351,7126,3478,9080
+,4634,11493,5011,1835,9200,331,4867
+,7403,11444,2511,8019,8101,7115,11613
-,4431,4461,2066,9222,2664,6915,3695
+,7922,10730,8454,830,11315,3972,8778
+,9414,8199,9321,3245,10507,2223,3689
-,4120,2785,12580,12321,8079,109,3987
+,1730,4654,12765,3824,8845,10159,9652
+,12650,3693,4480,8718,2346,9360,9077
-,7453,11358,11322,12890,4808,7790,5140
+,10592,8341,1396,339,1855,10886,5894
+,9952,6633,3704,705,1719,2657,9389
-,10371,3759,8893,2437,5526,11872,4545
+,9556,12605,12236,12513,8406,1588,3646
+,7147,9406,2419,4347,9886,2707,1504
-,6637,34,4569,5068,12400,2755,6301
+,46,9831,919,8129,4157,9549,11307
+,12727,821,10880,8879,1774,8761,8751
-,11858,1748,9183,10792,10501,1359,12377
+,337,4521,4555,2883,3938,1862,12045
+,5077,11247,9207,8374,12577,4978,7280
-,4292,12776,2760,6565,2239,11729,12954
+,12524,705,11308,5443,9621,2047,9837
+,8965,6728,1030,8290,3631,3679,12276
-,7562,407,2531,6469,1216,7857,7790
+,5366,11095,12856,5888,4520,8548,2227
+,1501,11762,1045,2762,492,7791,311
-,1448,1426,12554,11461,2869,8739,6692
+,2592,2990,4707,7133,5807,7527,10090
+,1475,3336,8182,2463,7503,688,1768
-,1501,11762,1045,2762,492,7791,311
+,5051,12252,5562,6937,11596,257,6700
+,303,11084,43,3517,1826,11060,9465
-,4268,5234,5174,1414,11726,2183,1485
+,11647,8097,174,6988,11655,6559,6063
+,9785,2799,4054,10613,7934,5677,7436
-,5287,9523,1189,12452,8142,7463,5508
+,982,3042,6403,11808,2364,11667,9159
+,4956,173,7081,2301,11332,10752,227
-,1946,5535,3819,8921,11693,232,12363
+,8529,4225,2687,2820,5712,2625,1543
+,9633,4651,11348,4577,9452,6874,1424
-,12378,10681,1773,2139,8918,1113,5006
+,5433,10245,9396,8301,12542,2884,1306
+,6690,3006,6204,3856,2227,11559,3231
-,5518,10923,9064,1050,4242,12175,8359
+,4379,4411,12148,10232,12231,10028,3837
+,12343,9439,3916,3497,4722,8616,12552
-,1226,4860,12098,6481,6643,5459,8055
+,3426,3854,11898,5423,6368,12461,10236
+,3892,7396,10448,7359,6809,4075,1554
-,149,5418,423,2399,3475,9815,12274
+,4060,8690,3612,12465,7458,6142,5129
+,2674,10754,10695,9676,3945,4394,2614
-,4152,12653,2335,1252,7533,4830,5590
+,7602,9991,11530,11532,4062,5238,11290
+,4788,11565,1129,5313,8476,11614,3567
-,6172,392,12485,10123,27,5911,9770
+,10310,2566,7592,8099,1986,7576,7540
+,12136,4552,2978,5599,4227,8625,83
-,5638,9277,4448,4059,4132,6912,9961
+,11003,834,945,2884,7033,10960,3187
+,7914,2761,914,10056,3584,11369,7545
-,2155,9893,9976,9315,12723,7200,9680
+,3056,3546,1528,6776,10879,8791,2815
+,1900,5222,5085,11665,5567,106,12558
-,2761,3926,2852,1595,5442,6838,7458
+,10545,12194,3318,1452,3590,4295,2612
+,8178,12493,6265,9381,1362,5891,5161
-,303,11084,43,3517,1826,11060,9465
+,10837,2996,10930,12271,11683,10747,7535
+,9839,4862,12083,3190,3600,154,9020
-,3869,8085,3536,12569,2414,5577,11064
+,8804,7688,3455,4887,11348,11391,8015
+,5930,4738,6368,5812,3907,2135,841
-,10520,9928,8338,11041,3086,925,12709
+,10023,9224,12637,11812,2752,11161,6114
+,10345,1725,9770,12817,12801,3478,12210
-,2913,8068,12410,10782,9550,12935,1448
+,12932,8844,3348,3337,9033,3837,3476
+,535,8800,10581,1874,7526,8668,4119
-,11233,6717,9965,4989,5716,7488,8761
+,10098,1625,6510,1282,3788,779,7559
+,10366,2754,9083,2878,4379,11731,1465
-,10920,7979,5536,11829,8268,2217,10638
+,8608,268,108,12353,11991,9912,2874
+,4151,7620,1043,1027,8011,9554,2238
-,4823,6125,12244,2087,2766,2332,5452
+,5853,2537,1298,5383,12175,12272,7435
+,1047,10127,6698,11745,12242,2487,8100
-,10164,313,5319,5932,5632,6805,4071
+,11263,12831,2494,6494,8907,6004,3577
+,10818,10516,12793,8085,12367,451,7701
-,1298,7338,2973,5742,5477,8956,9367
+,7655,11184,6246,2444,1698,3685,4117
+,3235,12334,7283,5253,11829,7056,2511
-,1302,5789,5849,5017,7372,2404,4114
+,7847,2558,8259,11985,10478,10399,2339
+,12735,1030,2990,2198,9573,8928,12295
-,12649,2527,713,11869,250,9718,7901
+,10105,410,12737,3362,11242,7881,300
+,10209,9409,10332,3887,10395,9672,2315
-,9645,3685,8637,702,7387,5274,399
+,3058,10757,2362,5346,5005,1196,12611
+,11090,7865,8466,7272,11793,6472,3151
-,11459,1453,10792,7825,3280,2579,704
+,12558,9758,12085,3839,7916,1223,5914
+,8667,2500,6863,1503,4235,7120,4556
-,9020,12102,6679,10719,9236,8410,8106
+,3585,9447,6193,12912,664,4347,7222
+,1789,2580,10160,1402,9929,4848,2962
-,9696,1317,9792,6484,3105,12511,9421
+,9927,3774,1172,583,12811,122,11683
+,939,2513,6001,3003,2769,4864,1896
-,5268,9722,5743,1813,5810,11861,2540
+,1395,10633,1517,382,6169,11838,6815
+,413,8572,10536,5062,1489,12380,6241
-,9426,10709,3277,12401,3593,999,9891
+,7435,8110,4298,6469,10813,9236,7818
+,4614,3537,10487,10184,11855,6677,12560
-,2758,9566,4452,5068,3875,4358,10485
+,8841,3469,12374,3171,9563,66,4822
+,11554,12373,10396,2642,516,2527,4922
-,11341,8587,6802,3772,12481,1174,2949
+,4505,1043,5921,1288,920,5913,5140
+,7199,3156,4791,9224,4063,7990,10242
-,7405,2737,205,7467,7089,10405,11793
+,3779,5795,12596,9512,11414,11484,11440
+,3518,5682,6107,913,3906,4000,321
-,9856,12233,5747,1614,4839,6234,12195
+,4331,4624,5332,8083,10033,10120,8097
+,7177,40,6342,11650,2411,5227,956
-,5181,5221,3786,2367,532,5055,1070
+,1992,8895,6579,4709,7179,9117,9616
+,568,5080,1362,321,12263,10256,8839
-,6559,6355,7892,10597,5302,5024,4345
+,11326,4478,405,8486,1619,7148,9710
+,712,6949,10788,7082,1621,1148,3342
-,12550,12541,9753,2404,3747,1617,8444
+,1306,9881,10218,1275,9597,3566,3147
+,11454,2770,3773,3217,5127,543,2705
-,10790,10552,6467,10458,8397,5111,5928
+,7894,7974,2428,6326,5223,7230,8652
+,222,7884,11523,3130,5401,4177,6502
-,321,3279,10152,5117,9423,274,5891
+,4537,4990,5603,8942,10160,9761,9305
+,6369,5284,10549,10391,8254,10593,2084
-,3638,8711,12491,7638,7870,10172,8933
+,9572,3187,4104,6005,8472,7818,1213
+,10028,4370,8347,3607,2368,581,6429
-,8841,3469,12374,3171,9563,66,4822
+,3483,8854,9226,4230,521,11037,12061
+,2842,7096,12992,1318,1888,9748,1945
-,3467,1293,8423,11927,1062,9473,6723
+,6900,2066,3742,9891,1518,12789,5986
+,6544,1153,4997,5315,1742,11886,10483
-,505,9261,12245,863,2090,7410,11686
+,2678,5717,10755,3487,9499,10956,7590
+,10647,2250,5885,7079,9635,4174,8872
-,2727,5253,11520,6724,7003,4263,10340
+,9430,3076,5902,2374,4279,7493,3378
+,9152,6620,5319,2030,8976,4091,12465
-,11263,12831,2494,6494,8907,6004,3577
+,12233,9978,3111,2259,1429,9724,7283
+,12969,12010,9129,7091,3341,10879,11251
-,1633,7506,8038,7289,3405,12369,12412
+,8929,7206,10601,10350,4691,4623,8598
+,8775,1795,9357,144,4626,2717,11271
-,9436,11554,9813,3533,3272,674,10686
+,12299,5728,12978,10935,571,7686,3129
+,7358,6637,7723,4552,10337,6077,1285
-,8246,3877,2788,11945,3087,12790,10089
+,4526,11079,6794,11266,493,1837,3575
+,9392,9661,5237,1609,9148,3972,1449
-,9603,3990,2614,7747,9006,11278,6229
+,9269,6858,6701,1971,1102,6575,11016
+,760,4472,3671,8063,1127,12930,833
-,8619,5507,5422,9627,12955,6285,728
+,3596,6854,11063,1231,1879,8118,8711
+,10562,10956,9042,6530,8278,6897,1424
-,6259,8923,11596,934,293,7274,11321
+,10537,7403,12826,1955,4617,1813,6097
+,5795,7662,10410,4883,4536,4470,2574
-,2494,11529,5642,6465,575,289,9029
+,11013,10729,1917,3122,2681,1374,1975
+,2748,6520,1222,10634,4482,11814,9234
-,6284,12165,2221,3719,10274,9611,1864
+,2283,8083,3895,5411,6989,1590,6380
+,1683,6993,10790,7042,2895,12117,9234
-,9467,277,11653,7036,7713,8611,4706
+,11549,8825,7492,11216,11433,8462,4316
+,7831,3324,3082,12308,6910,6321,1337
-,12795,12428,6451,3577,9710,8866,12617
+,7336,11536,9568,9306,10647,2552,1910
+,1509,12754,11744,1735,1165,9883,9794
-,3779,5795,12596,9512,11414,11484,11440
+,10442,2529,5633,10848,8207,9929,4271
+,177,7838,9511,3178,5336,5818,722
-,10188,4148,7857,8805,8523,2893,6370
+,8158,12218,3993,12819,2277,3931,9117
+,2034,1329,3278,8943,5315,1656,12174
-,4576,9214,5117,11114,3264,11752,5700
+,10927,3165,9212,3030,10653,12465,8573
+,12860,11973,9583,1261,8768,399,12791
-,6179,1550,7617,9514,1476,6811,9292
+,8078,6444,8894,7112,5523,10832,7772
+,10110,8940,2561,6037,4249,8833,8781
-,9548,8690,10155,11348,5897,12167,5212
+,7587,8234,4557,700,11031,11772,597
+,8244,12006,1516,3770,12688,8017,7633
-,10175,10468,11827,12426,10875,3315,1123
+,6619,9541,10514,7687,3482,12160,11964
+,10330,4788,5883,4406,12461,9312,12303
-,4387,2833,8655,820,11381,5905,8265
+,9801,5574,1593,2430,11007,3516,3253
+,7884,3699,1124,4836,11610,12502,9720
-,12584,9612,11076,10921,7754,4500,4748
+,6624,4594,2055,3232,2875,9490,1985
+,2469,7597,5784,3950,6431,9667,9749
-,6438,492,9849,12023,1191,3404,8716
+,1285,2078,10355,3669,534,6891,73
+,4556,11203,2826,2464,11543,5251,9462
-,9913,9326,5354,12346,1689,3374,1657
+,12813,12669,12037,8693,11722,4637,10287
+,9231,12182,116,1362,4764,9817,994
-,5853,2537,1298,5383,12175,12272,7435
+,8713,7333,8880,347,9909,1735,8374
+,9480,9214,9483,7072,158,8072,1148
-,1054,7041,11723,6390,10391,2667,1123
+,5283,8851,1506,7204,10254,10106,12678
+,3793,5085,11080,679,4733,978,5141
-,10388,6295,2033,2348,6039,3114,5800
+,12704,9548,8868,6886,1579,8772,1003
+,12778,2875,12988,5295,6036,8965,471
-,5324,5016,3790,9130,2363,11019,11233
+,6397,4931,9778,3065,12858,11592,4272
+,7441,11356,11283,5546,6636,11218,11211
-,6881,12264,11192,5315,4019,2807,11590
+,9941,5230,2993,1853,7163,6817,7321
+,2279,7882,2217,2555,11730,5990,8368
-,11511,9031,10511,10921,9543,10524,4909
+,3709,3762,8415,6694,1104,175,7303
+,182,628,4598,475,1404,11881,3198
-,3288,10051,6257,2651,2168,1909,12600
+,5072,2137,9325,7459,5707,5297,4497
+,1972,11937,1233,4242,12797,2646,9518
-,12706,9339,295,5646,5074,3847,9938
+,2944,5392,8049,11694,12138,332,3339
+,1390,988,11370,3444,1655,8151,696
-,12932,8844,3348,3337,9033,3837,3476
+,11891,7508,3658,12984,8345,10952,4162
+,10515,8778,9577,6918,11649,8327,3551
-,7584,11360,6418,11969,8331,10350,3773
+,10179,9884,7474,5798,3728,7196,8276
+,11527,7217,6635,6395,10524,9852,3593
-,7922,10730,8454,830,11315,3972,8778
+,2884,10994,10620,8409,7075,921,8629
+,2087,1305,5133,1368,6049,7672,944
-,4968,1264,7867,8581,11767,11731,4767
+,6962,3883,7507,1053,3705,2843,12174
+,4455,1785,8849,8925,3882,12433,11815
-,3585,9447,6193,12912,664,4347,7222
+,11299,4360,2391,10564,11728,3382,7278
+,5606,5121,4993,12630,1444,7019,902
-,7338,4269,5907,5585,9477,10248,4785
+,9968,5149,6685,3832,8958,11956,8652
+,3067,6756,7107,4724,4912,2307,5357
-,380,11837,8005,7606,9551,866,11618
+,10998,5127,367,8908,8638,1866,10562
+,10611,10302,6334,3800,2543,10095,3564
-,8923,4136,1885,6323,8565,909,11532
+,5723,3691,12032,11989,11464,10931,1701
+,7197,10047,5903,10277,4462,6969,635
-,11013,10729,1917,3122,2681,1374,1975
+,6385,2863,10245,8464,3307,10291,8008
+,9637,9210,11218,5172,1457,12413,1063
-,9269,6858,6701,1971,1102,6575,11016
+,1584,11566,3563,4842,8776,7431,3285
+,1126,2684,5139,1677,657,12273,3058
-,10215,10445,6817,7340,376,5651,9459
+,3700,3973,12122,9387,5966,9861,4035
+,4456,6001,6582,5382,5108,11571,8231
-,663,10786,6387,9964,1393,2477,5048
+,9105,9518,12672,2543,8556,1144,523
+,3071,9347,261,4841,11558,7303,2799
-,5795,7662,10410,4883,4536,4470,2574
+,4118,4777,3879,12024,6575,865,10820
+,3366,11823,5100,5753,2487,10192,3766
-,2678,5717,10755,3487,9499,10956,7590
+,10368,4629,9792,991,8948,1153,11545
+,8706,1627,3106,1371,8283,7271,4374
-,2469,7597,5784,3950,6431,9667,9749
+,8893,12820,2270,7272,4592,9342,8362
+,1999,1326,970,379,3841,1713,3387
-,10103,8759,12038,1728,3956,11652,2423
+,1541,583,3347,4060,2156,6892,2438
+,7364,2107,1958,7812,27,1621,2245
-,226,5003,9303,9892,4289,11363,2266
+,10993,70,1570,6586,2943,8075,1763
+,7273,2172,3726,8729,2118,5190,12418
-,6473,111,4312,8653,5750,1245,9814
+,9097,538,10003,544,465,1994,3526
+,851,820,1945,6312,1473,2361,4343
-,7273,2172,3726,8729,2118,5190,12418
+,12849,3268,11635,9113,910,4880,10880
+,1923,5664,2068,1176,8435,2795,8782
-,6470,8872,7502,12410,9087,6595,9170
+,11296,12509,5560,5790,10641,11431,12539
+,9405,4106,12657,6500,615,6192,8947
-,11891,7508,3658,12984,8345,10952,4162
+,429,7575,2765,2523,3938,10247,6549
+,10792,66,5763,7324,8431,11321,10215
-,4093,373,42,6780,10560,8215,5136
+,1640,1633,10438,7778,8143,453,199
+,3174,1089,11967,622,12339,5342,11699
-,9271,12877,1069,263,6575,12790,8563
+,10168,1200,3960,7489,8945,8632,6196
+,9121,4703,12150,7582,3877,12573,1103
-,782,8134,11251,1895,8035,12991,7762
+,3399,9865,299,4062,2747,11051,569
+,11737,2467,5304,5065,9498,9772,3186
-,7917,9061,8285,10125,3990,6660,1472
+,10479,11663,1536,2713,3460,12319,11677
+,5,10434,904,11578,12110,11709,4870
-,8720,8417,4463,5391,2751,5088,21
+,1954,9703,5544,5016,12733,42,7988
+,6437,469,2936,9825,3576,12576,5961
-,1328,5548,10477,5288,1231,3104,280
+,3137,12978,1952,4536,9422,4274,9699
+,12816,11572,7486,8067,12672,3685,12084
-,7319,5210,11885,6414,8017,313,3655
+,10936,5306,5672,8625,3787,1093,7713
+,9855,9534,1570,4643,4304,4338,311
-,2039,150,12733,10484,8572,1986,5668
+,2475,8182,2239,4909,11801,3630,7200
+,7995,6290,1300,715,7884,9502,11875
-,5433,10245,9396,8301,12542,2884,1306
+,6856,5770,5052,11187,5060,5103,8188
+,6562,4617,9521,3748,8948,4634,57
-,3659,9341,10518,2914,3397,2528,4450
+,11590,6268,10667,1833,12021,8600,9018
+,11266,2359,5711,7679,6732,6631,7447
-,8569,455,8301,6125,10997,2599,2997
+,11223,1172,10636,9103,625,4573,3373
+,10343,143,1569,608,6964,10703,6362
-,11612,12013,11061,1815,4479,11717,1691
+,10894,10710,17,5488,7931,8269,1137
+,8320,4179,5201,8473,2190,9664,9894
-,5407,11914,11432,9152,5316,6883,9600
+,855,7745,8207,6243,10252,8229,2229
+,8382,3461,3391,9335,1209,12217,9874
-,7905,3469,10663,4234,4810,10411,9710
+,6813,324,1940,8440,11033,11616,10518
+,8437,7801,5221,7345,6842,4360,877
-,8382,3461,3391,9335,1209,12217,9874
+,10082,4772,9810,10977,11317,4906,8745
+,12941,6908,219,4888,6676,11733,1563
-,2089,12722,5077,6645,8797,2369,2146
+,12442,11021,544,4063,77,5467,3717
+,12055,12130,2748,7278,6730,7525,7012
-,11101,4406,3944,8754,4073,6402,8761
+,11865,11185,11809,4006,2049,7726,11378
+,12710,5599,3215,12696,5465,1807,6092
-,10195,1994,12388,12843,12529,829,3044
+,5764,12020,11852,3901,9176,2346,2313
+,5642,12169,3458,12624,3268,10610,6411
-,7010,7544,3616,3310,12805,5587,3403
+,6849,6256,9977,9731,467,9714,4042
+,103,6689,6520,1827,11449,5106,9538
-,716,8867,9192,11048,9535,11590,1663
+,118,12097,11737,9684,2813,6922,3983
+,9006,220,8281,11884,10240,5759,1218
-,10028,4370,8347,3607,2368,581,6429
+,10879,4329,12865,961,6341,6968,277
+,10204,3134,551,605,6341,10193,11924
-,8300,4560,10050,1162,12616,11968,4685
+,4166,6400,7226,5345,12570,5961,6015
+,7355,80,9089,9760,5475,8226,12151
-,1745,6417,4894,9109,1103,11207,4980
+,11150,12899,11834,9260,3452,6659,1690
+,1341,178,4329,12921,9477,1106,11276
-,5553,7661,8134,11384,8563,10916,3274
+,12230,7432,7601,11217,8115,6834,9693
+,5455,1098,4892,3692,8625,12447,11831
-,10442,2529,5633,10848,8207,9929,4271
+,2624,2827,3718,5019,5835,9200,12347
+,7011,8118,9994,12681,4767,11604,10185
-,12137,9395,6733,6419,5951,2168,8509
+,4928,4166,2194,7650,128,5644,5161
+,12714,4764,11182,9413,3949,12892,1558
-,10894,10710,17,5488,7931,8269,1137
+,7409,609,10538,8468,7083,2931,10803
+,9569,3339,4975,5806,7383,8419,6289
-,6719,7288,886,9037,12263,4725,93
+,1078,1443,966,11660,8966,8774,4928
+,7196,9712,11340,738,911,899,2528
-,4311,8214,1242,5737,7061,10835,5815
+,7962,3598,8686,10169,5819,3219,3182
+,6762,2371,8971,11180,3670,8122,3036
-,10515,8778,9577,6918,11649,8327,3551
+,11128,7612,4230,9006,12853,11972,8912
+,9477,362,12842,10790,2300,12225,6832
-,11219,9340,3131,6591,8783,4136,5495
+,7573,53,974,10891,12137,4147,4783
+,9011,6646,3600,3332,4439,383,12559
-,835,12031,4222,242,1453,10814,10024
+,3482,11892,7767,11207,7587,7971,12213
+,789,3414,2353,4941,954,4912,2979
-,5776,8692,12904,7470,4380,6720,7902
+,10342,3021,7180,5010,8893,5506,8511
+,3977,8561,213,180,1272,1343,2433
-,9560,5936,2556,11099,12899,5628,3342
+,11720,8289,11252,5257,3657,3110,1867
+,5889,7911,1242,5365,7342,4843,3292
-,851,820,1945,6312,1473,2361,4343
+,2122,650,5157,9696,4405,9487,11201
+,10829,4237,2793,5127,1388,12857,1073
-,7880,12969,1053,7868,1732,7255,11151
+,2915,3991,6711,3925,3337,8335,2382
+,11867,5211,11936,4551,2170,6749,9276
-,3060,1204,2911,8262,7726,12347,12641
+,8594,11126,8262,7659,449,2322,5770
+,724,2146,10225,10958,11512,12590,8474
-,12604,1551,9438,3116,8313,5706,7984
+,10803,12434,7341,8602,10723,1028,11453
+,1691,1757,7275,11991,2301,7945,4986
-,11901,1468,12824,5025,9250,12064,7088
+,4315,2022,7878,6587,6216,220,12674
+,6973,12513,5891,1433,8229,2578,10235
-,2078,12335,9624,9525,12184,5566,12482
+,4394,10983,12466,8092,518,10941,3345
+,12611,10362,2248,10716,2865,6556,12556
-,11949,2349,12505,5593,9688,2127,3540
+,7187,5193,7109,5566,1502,846,11605
+,12641,7174,7314,9227,3664,4572,5755
-,44,11666,5708,9712,3741,4085,10098
+,11988,4677,3308,6317,9423,11383,12050
+,5055,1631,3474,3319,10512,8738,2378
-,10998,5127,367,8908,8638,1866,10562
+,11030,2555,12777,6187,2932,11440,516
+,6393,4251,12198,2248,254,9165,8890
-,11739,14,8719,7077,1357,5517,3669
+,12900,3495,8450,12474,2081,9311,5884
+,7795,12932,7541,11116,7604,9718,5337
-,10638,5880,3529,10873,5313,11525,8585
+,12790,829,5372,3794,6746,8233,7422
+,1838,9899,1008,1368,10094,7852,4735
-,2111,675,12637,10425,1959,11656,6938
+,4542,9802,12464,12509,10134,150,181
+,526,7832,10445,6759,9402,10189,6477
-,724,2146,10225,10958,11512,12590,8474
+,10511,1084,2244,3398,11364,4623,1499
+,6722,9637,1337,2427,5855,1375,12707
-,3596,6854,11063,1231,1879,8118,8711
+,2012,11432,7734,2580,12926,9661,5431
+,2018,127,11525,3542,563,1672,1981
-,8256,2016,9779,2769,7814,6552,9047
+,9099,4351,12985,509,10602,12593,12490
+,746,661,2339,8339,8201,2888,1262
-,5416,4188,4560,1276,6590,4091,6513
+,10201,10873,6271,11983,8592,3578,10134
+,6744,1132,3578,5227,4478,12951,6585
-,2018,127,11525,3542,563,1672,1981
+,6031,9418,8889,2280,9411,11454,7220
+,3792,7498,7171,4150,373,4471,8690
-,12158,11368,10120,11520,4859,6371,81
+,11,9694,9080,6087,539,1993,6689
+,12725,10044,1654,4551,9960,5418,3496
-,7411,6707,2035,4426,7169,5971,10427
+,704,8578,1726,11037,406,3493,6717
+,5135,11529,12685,12593,289,11925,1064
